run_id,alpha,sigma,lr,layer,delta_t,msd,std_msd,pair_count
alpha_1.2_g_0.25,1.2,0.25,,GLOBAL_MODEL,1,0.0010111410382124576,0.0005909428245984649,649
alpha_1.2_g_0.25,1.2,0.25,,GLOBAL_MODEL,2,0.0020777130909255836,0.0009675121859846832,648
alpha_1.2_g_0.25,1.2,0.25,,GLOBAL_MODEL,3,0.0034674796099721183,0.0018688265316998093,647
alpha_1.2_g_0.25,1.2,0.25,,GLOBAL_MODEL,4,0.0052073940340332065,0.0033278515958701867,646
alpha_1.2_g_0.25,1.2,0.25,,GLOBAL_MODEL,6,0.009787476251821182,0.007711435653630186,644
alpha_1.2_g_0.25,1.2,0.25,,GLOBAL_MODEL,8,0.015824958477915513,0.013906230600485436,642
alpha_1.2_g_0.25,1.2,0.25,,GLOBAL_MODEL,12,0.03221279909330491,0.031246710169064825,638
alpha_1.2_g_0.25,1.2,0.25,,GLOBAL_MODEL,16,0.05408356654672607,0.054485917324738974,634
alpha_1.2_g_0.25,1.2,0.25,,GLOBAL_MODEL,24,0.11284403564871619,0.11576195971592898,626
alpha_1.2_g_0.25,1.2,0.25,,GLOBAL_MODEL,32,0.18936850399405825,0.1925566080942307,618
alpha_1.2_g_0.25,1.2,0.25,,GLOBAL_MODEL,48,0.3870848768048044,0.3788229698983693,602
alpha_1.2_g_0.25,1.2,0.25,,GLOBAL_MODEL,64,0.6350371718204838,0.5979518685430926,586
alpha_1.2_g_0.25,1.2,0.25,,GLOBAL_MODEL,96,1.2537835135758393,1.1124786572079433,554
alpha_1.2_g_0.25,1.2,0.25,,GLOBAL_MODEL,128,2.0002988819991883,1.6845145701636146,522
alpha_1.2_g_0.25,1.2,0.25,,classifier.weight,1,7.1103385832706e-05,8.154215297491927e-05,649
alpha_1.2_g_0.25,1.2,0.25,,classifier.weight,2,0.00028459613906621305,0.0003260276039131717,648
alpha_1.2_g_0.25,1.2,0.25,,classifier.weight,3,0.0006407927962635426,0.0007329891887336668,647
alpha_1.2_g_0.25,1.2,0.25,,classifier.weight,4,0.0011398521115557915,0.0013016268524237437,646
alpha_1.2_g_0.25,1.2,0.25,,classifier.weight,6,0.0025664796920531027,0.0029191786504828127,644
alpha_1.2_g_0.25,1.2,0.25,,classifier.weight,8,0.004563115534639277,0.005166495133594634,642
alpha_1.2_g_0.25,1.2,0.25,,classifier.weight,12,0.010252811695285014,0.011483077284032075,638
alpha_1.2_g_0.25,1.2,0.25,,classifier.weight,16,0.018168756157789255,0.02008971594256109,634
alpha_1.2_g_0.25,1.2,0.25,,classifier.weight,24,0.04041005844354835,0.04343046030612322,626
alpha_1.2_g_0.25,1.2,0.25,,classifier.weight,32,0.07053482480491075,0.07375655495403355,618
alpha_1.2_g_0.25,1.2,0.25,,classifier.weight,48,0.15090514593247165,0.1503809711085346,602
alpha_1.2_g_0.25,1.2,0.25,,classifier.weight,64,0.2535580350054307,0.24270565330783705,586
alpha_1.2_g_0.25,1.2,0.25,,classifier.weight,96,0.5144203310892901,0.4645185521993675,554
alpha_1.2_g_0.25,1.2,0.25,,classifier.weight,128,0.8367325192552874,0.7216857218861129,522
alpha_1.2_g_0.25,1.2,0.25,,features.0.weight,1,0.0005710634516761916,0.0004398107395984459,649
alpha_1.2_g_0.25,1.2,0.25,,features.0.weight,2,0.0009731518027848201,0.000599437559762246,648
alpha_1.2_g_0.25,1.2,0.25,,features.0.weight,3,0.0013608397279048794,0.0007103971729185355,647
alpha_1.2_g_0.25,1.2,0.25,,features.0.weight,4,0.0017543724865019005,0.0007998743862203955,646
alpha_1.2_g_0.25,1.2,0.25,,features.0.weight,6,0.002599124792440482,0.0009587602892229879,644
alpha_1.2_g_0.25,1.2,0.25,,features.0.weight,8,0.0035364818394784687,0.0011749789904906731,642
alpha_1.2_g_0.25,1.2,0.25,,features.0.weight,12,0.00576321071843678,0.002031547985324482,638
alpha_1.2_g_0.25,1.2,0.25,,features.0.weight,16,0.008475839526154548,0.0033946934403750965,634
alpha_1.2_g_0.25,1.2,0.25,,features.0.weight,24,0.0152961633133943,0.007268924833767749,626
alpha_1.2_g_0.25,1.2,0.25,,features.0.weight,32,0.0238045212197868,0.0122927950486961,618
alpha_1.2_g_0.25,1.2,0.25,,features.0.weight,48,0.04511954502645026,0.02465877962922476,602
alpha_1.2_g_0.25,1.2,0.25,,features.0.weight,64,0.07126550501015406,0.03905237391510276,586
alpha_1.2_g_0.25,1.2,0.25,,features.0.weight,96,0.1350285644821204,0.07066910847750171,554
alpha_1.2_g_0.25,1.2,0.25,,features.0.weight,128,0.21062783044102776,0.10293890796527516,522
alpha_1.2_g_0.25,1.2,0.25,,features.10.weight,1,5.215191094757069e-06,7.304844008933938e-06,649
alpha_1.2_g_0.25,1.2,0.25,,features.10.weight,2,1.8006291927675216e-05,2.9525366072954816e-05,648
alpha_1.2_g_0.25,1.2,0.25,,features.10.weight,3,3.8906577942774763e-05,6.666542835496395e-05,647
alpha_1.2_g_0.25,1.2,0.25,,features.10.weight,4,6.7876538426829e-05,0.00011842624120178411,646
alpha_1.2_g_0.25,1.2,0.25,,features.10.weight,6,0.00014984278346470454,0.0002645146451046932,644
alpha_1.2_g_0.25,1.2,0.25,,features.10.weight,8,0.00026316952149738136,0.00046480318532419036,642
alpha_1.2_g_0.25,1.2,0.25,,features.10.weight,12,0.000580717964206495,0.0010133799399895745,638
alpha_1.2_g_0.25,1.2,0.25,,features.10.weight,16,0.0010117330169436035,0.0017348756536505437,634
alpha_1.2_g_0.25,1.2,0.25,,features.10.weight,24,0.002177683047611994,0.0035877600659653054,626
alpha_1.2_g_0.25,1.2,0.25,,features.10.weight,32,0.0036717451300781333,0.005820780162663782,618
alpha_1.2_g_0.25,1.2,0.25,,features.10.weight,48,0.007284386123126787,0.01066893379754548,602
alpha_1.2_g_0.25,1.2,0.25,,features.10.weight,64,0.011450458662274513,0.015283273343096834,586
alpha_1.2_g_0.25,1.2,0.25,,features.10.weight,96,0.021102759630305,0.022987122385421173,554
alpha_1.2_g_0.25,1.2,0.25,,features.10.weight,128,0.03280839069221897,0.029536856099987744,522
alpha_1.2_g_0.25,1.2,0.25,,features.12.weight,1,2.3777012432139756e-05,1.500842639760227e-05,649
alpha_1.2_g_0.25,1.2,0.25,,features.12.weight,2,5.5096434419123466e-05,3.883503820905599e-05,648
alpha_1.2_g_0.25,1.2,0.25,,features.12.weight,3,0.00010343290541233526,8.644072776021875e-05,647
alpha_1.2_g_0.25,1.2,0.25,,features.12.weight,4,0.00016852057473972347,0.0001546735820953952,646
alpha_1.2_g_0.25,1.2,0.25,,features.12.weight,6,0.00035021754493608123,0.0003487507263255384,644
alpha_1.2_g_0.25,1.2,0.25,,features.12.weight,8,0.000597905415869891,0.0006177920389194901,642
alpha_1.2_g_0.25,1.2,0.25,,features.12.weight,12,0.0012920801816612639,0.0013672540130368375,638
alpha_1.2_g_0.25,1.2,0.25,,features.12.weight,16,0.0022394967417074594,0.0023813060826600972,634
alpha_1.2_g_0.25,1.2,0.25,,features.12.weight,24,0.00483963443838992,0.005107432760804934,626
alpha_1.2_g_0.25,1.2,0.25,,features.12.weight,32,0.008276701472561375,0.008624959659701947,618
alpha_1.2_g_0.25,1.2,0.25,,features.12.weight,48,0.017336812400780433,0.017598281030873804,602
alpha_1.2_g_0.25,1.2,0.25,,features.12.weight,64,0.028968482108829612,0.02868461326877924,586
alpha_1.2_g_0.25,1.2,0.25,,features.12.weight,96,0.05854373917551812,0.05522865169753077,554
alpha_1.2_g_0.25,1.2,0.25,,features.12.weight,128,0.09426733284164576,0.08453721839621581,522
alpha_1.2_g_0.25,1.2,0.25,,features.14.weight,1,8.222491161296225e-06,1.557878685806439e-05,649
alpha_1.2_g_0.25,1.2,0.25,,features.14.weight,2,3.282984517474329e-05,6.22606756927496e-05,648
alpha_1.2_g_0.25,1.2,0.25,,features.14.weight,3,7.380691931810324e-05,0.00013979109924279636,647
alpha_1.2_g_0.25,1.2,0.25,,features.14.weight,4,0.00013108989824611194,0.00024776244875234643,646
alpha_1.2_g_0.25,1.2,0.25,,features.14.weight,6,0.00029414380611887626,0.0005528019143076553,644
alpha_1.2_g_0.25,1.2,0.25,,features.14.weight,8,0.0005208784060142475,0.0009719579560004669,642
alpha_1.2_g_0.25,1.2,0.25,,features.14.weight,12,0.0011595820142503847,0.0021251048240145194,638
alpha_1.2_g_0.25,1.2,0.25,,features.14.weight,16,0.0020328192307491866,0.003645008901609806,634
alpha_1.2_g_0.25,1.2,0.25,,features.14.weight,24,0.004399498636538543,0.007514257588927001,626
alpha_1.2_g_0.25,1.2,0.25,,features.14.weight,32,0.007433357995089549,0.012061653424485331,618
alpha_1.2_g_0.25,1.2,0.25,,features.14.weight,48,0.014781817840886042,0.021531382481530036,602
alpha_1.2_g_0.25,1.2,0.25,,features.14.weight,64,0.023389261438127498,0.030480742949982684,586
alpha_1.2_g_0.25,1.2,0.25,,features.14.weight,96,0.044162810076993055,0.04746668136684137,554
alpha_1.2_g_0.25,1.2,0.25,,features.14.weight,128,0.06940585410336596,0.06371543923479459,522
alpha_1.2_g_0.25,1.2,0.25,,features.16.weight,1,7.56939043147049e-05,0.0001312747195909693,649
alpha_1.2_g_0.25,1.2,0.25,,features.16.weight,2,0.00030202688043591536,0.0005233934398709601,648
alpha_1.2_g_0.25,1.2,0.25,,features.16.weight,3,0.000677439696107863,0.0011716353978993772,647
alpha_1.2_g_0.25,1.2,0.25,,features.16.weight,4,0.0011999051177325989,0.0020693382580791292,646
alpha_1.2_g_0.25,1.2,0.25,,features.16.weight,6,0.0026761571716690117,0.004580745491424961,644
alpha_1.2_g_0.25,1.2,0.25,,features.16.weight,8,0.004705570628597501,0.007980519515910327,642
alpha_1.2_g_0.25,1.2,0.25,,features.16.weight,12,0.01028784362581326,0.017046075860695068,638
alpha_1.2_g_0.25,1.2,0.25,,features.16.weight,16,0.017684356916224112,0.028472308348632017,634
alpha_1.2_g_0.25,1.2,0.25,,features.16.weight,24,0.037104280574439534,0.05601738360976442,626
alpha_1.2_g_0.25,1.2,0.25,,features.16.weight,32,0.061754691116338516,0.0875395609248256,618
alpha_1.2_g_0.25,1.2,0.25,,features.16.weight,48,0.12425513929115807,0.1592983201453328,602
alpha_1.2_g_0.25,1.2,0.25,,features.16.weight,64,0.2020703872241423,0.24272331106136324,586
alpha_1.2_g_0.25,1.2,0.25,,features.16.weight,96,0.39415654240492126,0.44001402466815337,554
alpha_1.2_g_0.25,1.2,0.25,,features.16.weight,128,0.6192330613828682,0.6537226654281971,522
alpha_1.2_g_0.25,1.2,0.25,,features.2.weight,1,9.748416362481924e-05,7.557231748408751e-05,649
alpha_1.2_g_0.25,1.2,0.25,,features.2.weight,2,0.00015801303015765077,9.854189539558399e-05,648
alpha_1.2_g_0.25,1.2,0.25,,features.2.weight,3,0.00021535167511508668,0.00011321811459526459,647
alpha_1.2_g_0.25,1.2,0.25,,features.2.weight,4,0.00027327957938185746,0.0001232619077845183,646
alpha_1.2_g_0.25,1.2,0.25,,features.2.weight,6,0.00039968982465714883,0.00014230824871277887,644
alpha_1.2_g_0.25,1.2,0.25,,features.2.weight,8,0.0005424649147431053,0.00017327069011888153,642
alpha_1.2_g_0.25,1.2,0.25,,features.2.weight,12,0.0008871777460161891,0.00029897283421293213,638
alpha_1.2_g_0.25,1.2,0.25,,features.2.weight,16,0.0013113142272045436,0.0004942221651773011,634
alpha_1.2_g_0.25,1.2,0.25,,features.2.weight,24,0.0023855965560526785,0.001034797846066574,626
alpha_1.2_g_0.25,1.2,0.25,,features.2.weight,32,0.0037339754322766776,0.0017301578594956831,618
alpha_1.2_g_0.25,1.2,0.25,,features.2.weight,48,0.0071839883562294996,0.0034516510149886163,602
alpha_1.2_g_0.25,1.2,0.25,,features.2.weight,64,0.011512150829053982,0.0054986371734455745,586
alpha_1.2_g_0.25,1.2,0.25,,features.2.weight,96,0.022326655292527125,0.010100430745732136,554
alpha_1.2_g_0.25,1.2,0.25,,features.2.weight,128,0.03551488083705192,0.01481331518263963,522
alpha_1.2_g_0.25,1.2,0.25,,features.4.weight,1,0.0001155120473240893,9.443929058472206e-05,649
alpha_1.2_g_0.25,1.2,0.25,,features.4.weight,2,0.0001772821770648506,0.00011680475116089812,648
alpha_1.2_g_0.25,1.2,0.25,,features.4.weight,3,0.00023561726654028675,0.00013204720867389234,647
alpha_1.2_g_0.25,1.2,0.25,,features.4.weight,4,0.00029426767579354625,0.00014452280519092702,646
alpha_1.2_g_0.25,1.2,0.25,,features.4.weight,6,0.0004236473819868739,0.00017478145083667503,644
alpha_1.2_g_0.25,1.2,0.25,,features.4.weight,8,0.0005690582770724764,0.00022500303436183536,642
alpha_1.2_g_0.25,1.2,0.25,,features.4.weight,12,0.0009258381492672868,0.0004179502148948709,638
alpha_1.2_g_0.25,1.2,0.25,,features.4.weight,16,0.0013752165622311447,0.0007008286596021171,634
alpha_1.2_g_0.25,1.2,0.25,,features.4.weight,24,0.0025226353436054593,0.0014723172574396118,626
alpha_1.2_g_0.25,1.2,0.25,,features.4.weight,32,0.00397170795318761,0.0024624127867707226,618
alpha_1.2_g_0.25,1.2,0.25,,features.4.weight,48,0.007688603489242024,0.0049393015314360715,602
alpha_1.2_g_0.25,1.2,0.25,,features.4.weight,64,0.012342799673057177,0.007920831691276555,586
alpha_1.2_g_0.25,1.2,0.25,,features.4.weight,96,0.023891653317541207,0.014710393305295845,554
alpha_1.2_g_0.25,1.2,0.25,,features.4.weight,128,0.03792838450392772,0.02198020533452813,522
alpha_1.2_g_0.25,1.2,0.25,,features.6.weight,1,2.222860921539711e-05,1.3860876042239091e-05,649
alpha_1.2_g_0.25,1.2,0.25,,features.6.weight,2,3.967644070151179e-05,1.958389426894175e-05,648
alpha_1.2_g_0.25,1.2,0.25,,features.6.weight,3,6.206661387077868e-05,3.307042038350268e-05,647
alpha_1.2_g_0.25,1.2,0.25,,features.6.weight,4,9.0156264281847e-05,5.473861311448068e-05,646
alpha_1.2_g_0.25,1.2,0.25,,features.6.weight,6,0.000163721219696696,0.00011996017342706322,644
alpha_1.2_g_0.25,1.2,0.25,,features.6.weight,8,0.00026076434240682807,0.00021196944321485772,642
alpha_1.2_g_0.25,1.2,0.25,,features.6.weight,12,0.0005221616858967268,0.00046451804528482176,638
alpha_1.2_g_0.25,1.2,0.25,,features.6.weight,16,0.0008695773720990629,0.0007970999636914851,634
alpha_1.2_g_0.25,1.2,0.25,,features.6.weight,24,0.0017885386006729587,0.0016561223362037297,626
alpha_1.2_g_0.25,1.2,0.25,,features.6.weight,32,0.00295442978450825,0.002686929195755926,618
alpha_1.2_g_0.25,1.2,0.25,,features.6.weight,48,0.005825744965906561,0.004949590726971012,602
alpha_1.2_g_0.25,1.2,0.25,,features.6.weight,64,0.009262307499652194,0.007302450614275738,586
alpha_1.2_g_0.25,1.2,0.25,,features.6.weight,96,0.01741993126130767,0.012001773435084913,554
alpha_1.2_g_0.25,1.2,0.25,,features.6.weight,128,0.027080064896811726,0.016613221821767134,522
alpha_1.2_g_0.25,1.2,0.25,,features.8.weight,1,2.084078153635649e-05,1.6053860088475532e-05,649
alpha_1.2_g_0.25,1.2,0.25,,features.8.weight,2,3.703404919307991e-05,2.328413089291119e-05,648
alpha_1.2_g_0.25,1.2,0.25,,features.8.weight,3,5.922543149646782e-05,3.980682175942932e-05,647
alpha_1.2_g_0.25,1.2,0.25,,features.8.weight,4,8.807378737300082e-05,6.34304072656874e-05,646
alpha_1.2_g_0.25,1.2,0.25,,features.8.weight,6,0.00016445203479820492,0.00013077507576550785,644
alpha_1.2_g_0.25,1.2,0.25,,features.8.weight,8,0.0002655495975963379,0.00022076800527897584,642
alpha_1.2_g_0.25,1.2,0.25,,features.8.weight,12,0.0005413753124715109,0.00046609146148176954,638
alpha_1.2_g_0.25,1.2,0.25,,features.8.weight,16,0.0009144567956231507,0.0007995771693357092,634
alpha_1.2_g_0.25,1.2,0.25,,features.8.weight,24,0.001919946694462456,0.0016744118802101988,626
alpha_1.2_g_0.25,1.2,0.25,,features.8.weight,32,0.0032325490853205943,0.0027603610766527157,618
alpha_1.2_g_0.25,1.2,0.25,,features.8.weight,48,0.0067036933785531065,0.005530242451564106,602
alpha_1.2_g_0.25,1.2,0.25,,features.8.weight,64,0.011217784369761702,0.009030286785569731,586
alpha_1.2_g_0.25,1.2,0.25,,features.8.weight,96,0.022730526845315506,0.017423683737390974,554
alpha_1.2_g_0.25,1.2,0.25,,features.8.weight,128,0.03670056304498308,0.026566956117978456,522
alpha_1.2_g_1.0,1.2,1.0,,GLOBAL_MODEL,1,9.481011417862688e-05,0.0007157639247558423,649
alpha_1.2_g_1.0,1.2,1.0,,GLOBAL_MODEL,2,0.000279954805522323,0.0019660691983264477,648
alpha_1.2_g_1.0,1.2,1.0,,GLOBAL_MODEL,3,0.0005264483963705801,0.0032754955375402187,647
alpha_1.2_g_1.0,1.2,1.0,,GLOBAL_MODEL,4,0.000828033070952054,0.004665039900447836,646
alpha_1.2_g_1.0,1.2,1.0,,GLOBAL_MODEL,6,0.0015694919489896227,0.007560961611539121,644
alpha_1.2_g_1.0,1.2,1.0,,GLOBAL_MODEL,8,0.002472784265964989,0.010585641026390067,642
alpha_1.2_g_1.0,1.2,1.0,,GLOBAL_MODEL,12,0.004698243426181274,0.017014333566786912,638
alpha_1.2_g_1.0,1.2,1.0,,GLOBAL_MODEL,16,0.007401431433939105,0.023893819443967682,634
alpha_1.2_g_1.0,1.2,1.0,,GLOBAL_MODEL,24,0.013981327678978002,0.03870879681161513,626
alpha_1.2_g_1.0,1.2,1.0,,GLOBAL_MODEL,32,0.02183584293216031,0.05458418812492191,618
alpha_1.2_g_1.0,1.2,1.0,,GLOBAL_MODEL,48,0.0404633555675979,0.08825256909138922,602
alpha_1.2_g_1.0,1.2,1.0,,GLOBAL_MODEL,64,0.062014404960468755,0.12308919433115424,586
alpha_1.2_g_1.0,1.2,1.0,,GLOBAL_MODEL,96,0.11123628068443418,0.1924883933252407,554
alpha_1.2_g_1.0,1.2,1.0,,GLOBAL_MODEL,128,0.16651055354157096,0.2590470681541409,522
alpha_1.2_g_1.0,1.2,1.0,,classifier.weight,1,1.4753601032298607e-06,9.939366480900922e-06,649
alpha_1.2_g_1.0,1.2,1.0,,classifier.weight,2,5.221684209038918e-06,3.093132630582479e-05,648
alpha_1.2_g_1.0,1.2,1.0,,classifier.weight,3,1.0709530928670293e-05,5.72173518525561e-05,647
alpha_1.2_g_1.0,1.2,1.0,,classifier.weight,4,1.766659791411995e-05,8.643754932683581e-05,646
alpha_1.2_g_1.0,1.2,1.0,,classifier.weight,6,3.542533530489693e-05,0.00015036941023727186,644
alpha_1.2_g_1.0,1.2,1.0,,classifier.weight,8,5.7770287908325684e-05,0.0002195747451638982,642
alpha_1.2_g_1.0,1.2,1.0,,classifier.weight,12,0.00011469676171151395,0.00037065555413859716,638
alpha_1.2_g_1.0,1.2,1.0,,classifier.weight,16,0.00018633230610182587,0.00053648841948984,634
alpha_1.2_g_1.0,1.2,1.0,,classifier.weight,24,0.0003686054022519426,0.0009065910909375338,626
alpha_1.2_g_1.0,1.2,1.0,,classifier.weight,32,0.0005969428949741948,0.0013194211070924413,618
alpha_1.2_g_1.0,1.2,1.0,,classifier.weight,48,0.0011725335519249742,0.0022452506924823495,602
alpha_1.2_g_1.0,1.2,1.0,,classifier.weight,64,0.0018845725551373945,0.003269839099865388,586
alpha_1.2_g_1.0,1.2,1.0,,classifier.weight,96,0.0036501917904112587,0.005505338437295592,554
alpha_1.2_g_1.0,1.2,1.0,,classifier.weight,128,0.0058025393119417274,0.007865918940064146,522
alpha_1.2_g_1.0,1.2,1.0,,features.0.weight,1,2.559900577124029e-05,0.00016071669676543337,649
alpha_1.2_g_1.0,1.2,1.0,,features.0.weight,2,7.29403377318268e-05,0.0004387891622698791,648
alpha_1.2_g_1.0,1.2,1.0,,features.0.weight,3,0.00013682089639029436,0.0007457467122089177,647
alpha_1.2_g_1.0,1.2,1.0,,features.0.weight,4,0.00021560370591533758,0.0010840190176628639,646
alpha_1.2_g_1.0,1.2,1.0,,features.0.weight,6,0.00040989812146002385,0.0018093426401797354,644
alpha_1.2_g_1.0,1.2,1.0,,features.0.weight,8,0.0006466953559666023,0.002583547226807382,642
alpha_1.2_g_1.0,1.2,1.0,,features.0.weight,12,0.0012285612114579653,0.004259856916173419,638
alpha_1.2_g_1.0,1.2,1.0,,features.0.weight,16,0.0019302795166976257,0.006056136064431144,634
alpha_1.2_g_1.0,1.2,1.0,,features.0.weight,24,0.003619838239951794,0.00990467763642912,626
alpha_1.2_g_1.0,1.2,1.0,,features.0.weight,32,0.005609390667637695,0.013978255606610288,618
alpha_1.2_g_1.0,1.2,1.0,,features.0.weight,48,0.010242571422322213,0.022454225944199227,602
alpha_1.2_g_1.0,1.2,1.0,,features.0.weight,64,0.01549579037425709,0.03104094947637781,586
alpha_1.2_g_1.0,1.2,1.0,,features.0.weight,96,0.02717911769717508,0.04765420194222069,554
alpha_1.2_g_1.0,1.2,1.0,,features.0.weight,128,0.03994809455814561,0.0631467921114709,522
alpha_1.2_g_1.0,1.2,1.0,,features.10.weight,1,7.02057127617773e-06,6.300288443890866e-05,649
alpha_1.2_g_1.0,1.2,1.0,,features.10.weight,2,2.173128792280097e-05,0.00017239856903883885,648
alpha_1.2_g_1.0,1.2,1.0,,features.10.weight,3,4.146831260970305e-05,0.00029169950031606535,647
alpha_1.2_g_1.0,1.2,1.0,,features.10.weight,4,6.51419880563482e-05,0.00041188772258406983,646
alpha_1.2_g_1.0,1.2,1.0,,features.10.weight,6,0.00012258105912997194,0.0006526311977726148,644
alpha_1.2_g_1.0,1.2,1.0,,features.10.weight,8,0.00019192775171226928,0.0008949722447040099,642
alpha_1.2_g_1.0,1.2,1.0,,features.10.weight,12,0.00036170842655098277,0.0013994533379528703,638
alpha_1.2_g_1.0,1.2,1.0,,features.10.weight,16,0.0005671514260640765,0.001931277519589345,634
alpha_1.2_g_1.0,1.2,1.0,,features.10.weight,24,0.001065766236716066,0.0030603985456656773,626
alpha_1.2_g_1.0,1.2,1.0,,features.10.weight,32,0.0016605426818213401,0.004262590892707511,618
alpha_1.2_g_1.0,1.2,1.0,,features.10.weight,48,0.003072213527060093,0.006802743614724311,602
alpha_1.2_g_1.0,1.2,1.0,,features.10.weight,64,0.004711760980652807,0.009438046955841937,586
alpha_1.2_g_1.0,1.2,1.0,,features.10.weight,96,0.008482106577969386,0.01474831211141717,554
alpha_1.2_g_1.0,1.2,1.0,,features.10.weight,128,0.012738517744259702,0.019888499660672843,522
alpha_1.2_g_1.0,1.2,1.0,,features.12.weight,1,6.405476643153329e-06,5.648260593795477e-05,649
alpha_1.2_g_1.0,1.2,1.0,,features.12.weight,2,1.9626201700964184e-05,0.00015996545579058106,648
alpha_1.2_g_1.0,1.2,1.0,,features.12.weight,3,3.696808478007812e-05,0.00027111622842106533,647
alpha_1.2_g_1.0,1.2,1.0,,features.12.weight,4,5.7484569147469924e-05,0.0003827602420134229,646
alpha_1.2_g_1.0,1.2,1.0,,features.12.weight,6,0.00010643574404058928,0.0006025978159240043,644
alpha_1.2_g_1.0,1.2,1.0,,features.12.weight,8,0.0001647819438890861,0.0008199323540708489,642
alpha_1.2_g_1.0,1.2,1.0,,features.12.weight,12,0.0003057545173984255,0.001256454873500478,638
alpha_1.2_g_1.0,1.2,1.0,,features.12.weight,16,0.00047509816417211484,0.0017055603086343618,634
alpha_1.2_g_1.0,1.2,1.0,,features.12.weight,24,0.0008858836270042992,0.002647551135788085,626
alpha_1.2_g_1.0,1.2,1.0,,features.12.weight,32,0.0013776281190240507,0.0036476239295674586,618
alpha_1.2_g_1.0,1.2,1.0,,features.12.weight,48,0.0025525879222990373,0.005759145576284005,602
alpha_1.2_g_1.0,1.2,1.0,,features.12.weight,64,0.003929688916196959,0.007956064380979282,586
alpha_1.2_g_1.0,1.2,1.0,,features.12.weight,96,0.0071370839211179465,0.012410707598588594,554
alpha_1.2_g_1.0,1.2,1.0,,features.12.weight,128,0.010814879536298656,0.016774329259400114,522
alpha_1.2_g_1.0,1.2,1.0,,features.14.weight,1,6.506057831909637e-06,5.919549344725282e-05,649
alpha_1.2_g_1.0,1.2,1.0,,features.14.weight,2,2.1368575118416885e-05,0.00016931802082332772,648
alpha_1.2_g_1.0,1.2,1.0,,features.14.weight,3,4.171334007479743e-05,0.0002940752019252417,647
alpha_1.2_g_1.0,1.2,1.0,,features.14.weight,4,6.639249432998226e-05,0.00042423516604744757,646
alpha_1.2_g_1.0,1.2,1.0,,features.14.weight,6,0.00012666184437719167,0.0006911908601207014,644
alpha_1.2_g_1.0,1.2,1.0,,features.14.weight,8,0.0001995983552703118,0.0009633788896008076,642
alpha_1.2_g_1.0,1.2,1.0,,features.14.weight,12,0.00037847083195646346,0.0015261828855585,638
alpha_1.2_g_1.0,1.2,1.0,,features.14.weight,16,0.0005959204167390944,0.00211472340897543,634
alpha_1.2_g_1.0,1.2,1.0,,features.14.weight,24,0.001129753730098649,0.003371014678223556,626
alpha_1.2_g_1.0,1.2,1.0,,features.14.weight,32,0.0017762026784117983,0.004723413609734462,618
alpha_1.2_g_1.0,1.2,1.0,,features.14.weight,48,0.00334305092072831,0.00764470004769164,602
alpha_1.2_g_1.0,1.2,1.0,,features.14.weight,64,0.005203975480981171,0.0107569938077719,586
alpha_1.2_g_1.0,1.2,1.0,,features.14.weight,96,0.009597119169720761,0.01724627801107833,554
alpha_1.2_g_1.0,1.2,1.0,,features.14.weight,128,0.01468306340538572,0.023746924610471426,522
alpha_1.2_g_1.0,1.2,1.0,,features.16.weight,1,6.999497950820108e-06,5.622661844868554e-05,649
alpha_1.2_g_1.0,1.2,1.0,,features.16.weight,2,2.38018596265355e-05,0.00016567687766684658,648
alpha_1.2_g_1.0,1.2,1.0,,features.16.weight,3,4.755327499206074e-05,0.00029382606161933763,647
alpha_1.2_g_1.0,1.2,1.0,,features.16.weight,4,7.708056684185872e-05,0.0004316436603005908,646
alpha_1.2_g_1.0,1.2,1.0,,features.16.weight,6,0.00015108858850462019,0.0007245882263360197,644
alpha_1.2_g_1.0,1.2,1.0,,features.16.weight,8,0.00024275502524146746,0.0010341094230460048,642
alpha_1.2_g_1.0,1.2,1.0,,features.16.weight,12,0.00047273191617351135,0.0016953090093634092,638
alpha_1.2_g_1.0,1.2,1.0,,features.16.weight,16,0.0007582074903086312,0.002409938292610057,634
alpha_1.2_g_1.0,1.2,1.0,,features.16.weight,24,0.001474024962287996,0.00398134151066143,626
alpha_1.2_g_1.0,1.2,1.0,,features.16.weight,32,0.0023582093687490695,0.005717256970114343,618
alpha_1.2_g_1.0,1.2,1.0,,features.16.weight,48,0.004548829781108898,0.009567296892352303,602
alpha_1.2_g_1.0,1.2,1.0,,features.16.weight,64,0.007207143061117701,0.013779022680134641,586
alpha_1.2_g_1.0,1.2,1.0,,features.16.weight,96,0.01362657088669528,0.022761226920225662,554
alpha_1.2_g_1.0,1.2,1.0,,features.16.weight,128,0.021232371325328077,0.03197516097073384,522
alpha_1.2_g_1.0,1.2,1.0,,features.2.weight,1,1.3009643032150265e-05,9.190878285384155e-05,649
alpha_1.2_g_1.0,1.2,1.0,,features.2.weight,2,3.640277151941131e-05,0.00023727621017360264,648
alpha_1.2_g_1.0,1.2,1.0,,features.2.weight,3,6.716267340733888e-05,0.00038390541035697017,647
alpha_1.2_g_1.0,1.2,1.0,,features.2.weight,4,0.00010532625940336275,0.0005442529416293204,646
alpha_1.2_g_1.0,1.2,1.0,,features.2.weight,6,0.00019977389449268908,0.0008847606430027839,644
alpha_1.2_g_1.0,1.2,1.0,,features.2.weight,8,0.00031570213752446285,0.0012501871020989472,642
