alpha,g,layer,participation_ratio_mean,participation_ratio_median,participation_ratio_sem,displacement_mean,displacement_median,displacement_sem,effective_rank_mean,effective_rank_median,effective_rank_sem,ipr_mean,ipr_median,ipr_sem,hill_alpha_mean,hill_alpha_median,hill_alpha_sem,spectral_entropy_mean,spectral_entropy_median,spectral_entropy_sem,dominance_ratio_mean,dominance_ratio_median,dominance_ratio_sem,participation_ratio_pct_err,displacement_pct_err,effective_rank_pct_err,ipr_pct_err,hill_alpha_pct_err,spectral_entropy_pct_err,dominance_ratio_pct_err
1.1,0.75,features.4.weight,0.03746278621256351,0.02113765850663185,0.011867706716230943,0.007038698717951775,0.0073184361681342125,0.0012277288497514454,1.7187987565994263,1.655161738395691,0.3324031636214797,0.9992654085159302,0.9999545812606812,0.0006250158528100146,1.125337266921997,1.1421865224838257,0.04925430864075597,1.4402188539505005,1.3329017162322998,0.3899968511216727,0.18035005182027816,0.19093839824199677,0.03903414383264029,31.678654782625298,17.442554354829785,19.33927182255623,0.06254753216547981,4.376848620278568,27.078999143214705,21.643544561627554
1.1,0.75,features.6.weight,0.025742785818874837,0.019559700042009354,0.011608066820412424,0.006201897701248527,0.005622433498501778,0.0018963997600200367,1.6077696084976196,1.2197288274765015,0.35106351329867735,0.9992745161056519,0.9999954700469971,0.0006275035828847428,1.0613956212997437,1.080980658531189,0.046595399169500645,1.1394346356391907,0.8995215892791748,0.4009157217722074,0.27345855832099913,0.2312219887971878,0.0830876165072507,45.09250437029736,30.577733644949763,21.835436585141615,0.0627959157139556,4.390012379403048,35.18549544066694,30.383988351799314
1.1,1.25,classifier.weight,0.48906895220279695,0.4513847529888153,0.13226354874048696,0.023032684437930585,0.022713646292686462,0.004908585768233598,2.231327533721924,1.990431308746338,0.6232009481926701,0.8090137720108033,0.9863351583480835,0.1126312552908449,1.7573235988616944,1.1806731224060059,0.5383538468080257,1.074866672605276,1.128699779510498,0.3739180318487856,0.4306361317634583,0.3336206078529358,0.12930088801117592,27.043947104956,21.311392432182426,27.92960418290324,13.922044245415005,30.634872664132214,34.787387252642056,30.025554865005823
1.1,1.25,features.0.weight,0.054164552688598634,0.0591910295188427,0.01642000212568575,0.007191088143736124,0.006820965558290482,0.0017767430470510036,1.8826683521270753,1.7117061614990234,0.23522366943311487,0.9998605966567993,0.9999086856842041,7.09473323112544e-05,1.168705701828003,1.1910748481750488,0.0676496761137611,1.8156991362571717,1.9844697713851929,0.33024117962819,0.13918208926916123,0.10966931283473969,0.030727085019053503,30.31503319170229,24.70756875089419,12.494163890700909,0.007095722398550222,5.788426975922894,18.18810027684098,22.076895942861626
1.1,1.25,features.2.weight,0.056335479766130445,0.06193007901310921,0.016721337280393427,0.00484389946796,0.005224521271884441,0.0011389552527559898,1.9687747955322266,1.7117118835449219,0.30031330828913333,0.9992355585098267,0.9998462200164795,0.0006169363324055421,1.1272804498672486,1.1422797441482544,0.05052390279410064,1.928575825691223,1.984466552734375,0.365922132388734,0.1364421933889389,0.10969222337007523,0.03192820414098378,29.681716299940863,23.513189327929197,15.25381719486857,0.06174083049302083,4.481928414535218,18.973696938132232,23.40053567591808
1.1,1.25,features.4.weight,0.03737202621996403,0.021105129271745682,0.011837317063760708,0.003975112736225128,0.004691218491643667,0.0005571400897653952,1.7186569452285767,1.6551309823989868,0.3323394456014681,0.9992654085159302,0.9999547004699707,0.0006249924687200367,1.125003719329834,1.1418297290802002,0.049679455436241964,1.4396851420402528,1.3327237367630005,0.38988973065847715,0.1805898666381836,0.19108730554580688,0.03910916280268517,31.674271536920973,14.01570538335147,19.3371601310038,0.0625451920374439,4.415936994931544,27.08159716824917,21.656344030111818
1.1,1.25,features.6.weight,0.025655561406165362,0.01951698586344719,0.011561226075815187,0.0033361113048158584,0.00358286639675498,0.0008069570118038263,1.6076269149780273,1.2196968793869019,0.3509576848905115,0.999274468421936,0.9999954700469971,0.0006275508967491818,1.0594873070716857,1.081605076789856,0.04829716872744768,1.1389589846134185,0.8992527723312378,0.4007064950394758,0.2737458720803261,0.23147794604301453,0.08308595350681693,45.06323557993502,24.18855182196529,21.83079181000825,0.06280065353217883,4.558541513907902,35.181819578470794,30.35149091944545
1.1,1.75,classifier.weight,0.4868494689464569,0.449924111366272,0.13185026428905733,0.016811287496238947,0.01211756281554699,0.005280729132213615,2.2243310451507567,1.989374041557312,0.6186032748241717,0.8093959093093872,0.9874005317687988,0.11262199160121443,1.7505425214767456,1.1740751266479492,0.5373919394154306,1.0712154291570186,1.126421570777893,0.37316366154072805,0.43199215531349183,0.3342505097389221,0.129571855185645,27.08234735767126,31.41180670067673,27.81075578533073,13.914326759732273,30.698593882888975,34.835538341189235,29.994029658158073
1.1,1.75,features.0.weight,0.05410594753921032,0.05913423001766205,0.01640001504047919,0.005314923264086247,0.005090911872684956,0.001358117752739579,1.882609987258911,1.7116732597351074,0.23520266891437244,0.9998605489730835,0.9999086856842041,7.099191342308748e-05,1.1683777689933776,1.1899678707122803,0.06762870465999628,1.8154866337776183,1.9843045473098755,0.3301721076933865,0.13926285356283188,0.10971563309431076,0.030751011855094046,30.310928440157486,25.55291365948008,12.493435735822725,0.00710018146990602,5.78825671411586,18.18642459550213,22.081273698172474
1.1,1.75,features.2.weight,0.05629199333488941,0.06189354881644249,0.016707188756131152,0.0037836434319615366,0.004120300058275461,0.0007830886182992575,1.9687078714370727,1.7116727828979492,0.300281539296756,0.9992355585098267,0.9998462200164795,0.0006169363324055421,1.1269791960716247,1.1418784856796265,0.05053408208780736,1.9283843994140626,1.9842932224273682,0.365853627204084,0.1364826127886772,0.10972583293914795,0.03193054109820817,29.6795117144593,20.696681185237495,15.252722034253019,0.06174083049302083,4.484029719799343,18.972027948123216,23.39531786927893
