alpha,sigma,run_id,delta_t,method,layer_A,layer_B,correlation
2.0,0.25,alpha_2.0_g_0.25,16,spearman,features.6.weight,features.2.weight,0.9475903246859805
2.0,0.25,alpha_2.0_g_0.25,16,spearman,features.6.weight,features.4.weight,0.969457660972549
2.0,0.25,alpha_2.0_g_0.25,16,spearman,features.6.weight,features.6.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,16,spearman,features.6.weight,features.8.weight,0.9664834222056552
2.0,0.25,alpha_2.0_g_0.25,16,spearman,features.8.weight,classifier.weight,0.7724259773122459
2.0,0.25,alpha_2.0_g_0.25,16,spearman,features.8.weight,features.0.weight,0.9020248971042967
2.0,0.25,alpha_2.0_g_0.25,16,spearman,features.8.weight,features.10.weight,0.9721000660901058
2.0,0.25,alpha_2.0_g_0.25,16,spearman,features.8.weight,features.12.weight,0.9624337187736096
2.0,0.25,alpha_2.0_g_0.25,16,spearman,features.8.weight,features.14.weight,0.9216113810794956
2.0,0.25,alpha_2.0_g_0.25,16,spearman,features.8.weight,features.16.weight,0.9051677394975205
2.0,0.25,alpha_2.0_g_0.25,16,spearman,features.8.weight,features.2.weight,0.9299570749555457
2.0,0.25,alpha_2.0_g_0.25,16,spearman,features.8.weight,features.4.weight,0.9385871369614238
2.0,0.25,alpha_2.0_g_0.25,16,spearman,features.8.weight,features.6.weight,0.9664834222056552
2.0,0.25,alpha_2.0_g_0.25,16,spearman,features.8.weight,features.8.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,32,spearman,classifier.weight,classifier.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,32,spearman,classifier.weight,features.0.weight,0.6577329352749977
2.0,0.25,alpha_2.0_g_0.25,32,spearman,classifier.weight,features.10.weight,0.7300161004938756
2.0,0.25,alpha_2.0_g_0.25,32,spearman,classifier.weight,features.12.weight,0.7360391976329306
2.0,0.25,alpha_2.0_g_0.25,32,spearman,classifier.weight,features.14.weight,0.734076481736514
2.0,0.25,alpha_2.0_g_0.25,32,spearman,classifier.weight,features.16.weight,0.750023404285783
2.0,0.25,alpha_2.0_g_0.25,32,spearman,classifier.weight,features.2.weight,0.7025952556741639
2.0,0.25,alpha_2.0_g_0.25,32,spearman,classifier.weight,features.4.weight,0.6592750044394718
2.0,0.25,alpha_2.0_g_0.25,32,spearman,classifier.weight,features.6.weight,0.691882076041665
2.0,0.25,alpha_2.0_g_0.25,32,spearman,classifier.weight,features.8.weight,0.7533483210865086
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.0.weight,classifier.weight,0.6577329352749977
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.0.weight,features.0.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.0.weight,features.10.weight,0.9042632599265688
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.0.weight,features.12.weight,0.8851859527681347
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.0.weight,features.14.weight,0.8643805753190719
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.0.weight,features.16.weight,0.8151379797479166
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.0.weight,features.2.weight,0.9247543719794529
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.0.weight,features.4.weight,0.9111172820344791
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.0.weight,features.6.weight,0.8971286006532905
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.0.weight,features.8.weight,0.8979215755542345
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.10.weight,classifier.weight,0.7300161004938756
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.10.weight,features.0.weight,0.9042632599265688
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.10.weight,features.10.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.10.weight,features.12.weight,0.9697887581233292
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.10.weight,features.14.weight,0.9253391044411883
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.10.weight,features.16.weight,0.8897117683593658
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.10.weight,features.2.weight,0.9353846475683452
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.10.weight,features.4.weight,0.9419502421926246
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.10.weight,features.6.weight,0.962978738378445
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.10.weight,features.8.weight,0.9704251681737385
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.12.weight,classifier.weight,0.7360391976329306
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.12.weight,features.0.weight,0.8851859527681347
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.12.weight,features.10.weight,0.9697887581233292
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.12.weight,features.12.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.12.weight,features.14.weight,0.950824079987097
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.12.weight,features.16.weight,0.9291106374791752
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.12.weight,features.2.weight,0.925152042629858
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.12.weight,features.4.weight,0.9204943865373193
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.12.weight,features.6.weight,0.9503517878933543
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.12.weight,features.8.weight,0.9609710888211125
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.14.weight,classifier.weight,0.734076481736514
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.14.weight,features.0.weight,0.8643805753190719
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.14.weight,features.10.weight,0.9253391044411883
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.14.weight,features.12.weight,0.950824079987097
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.14.weight,features.14.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.14.weight,features.16.weight,0.9570547651049784
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.14.weight,features.2.weight,0.9066495885579378
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.14.weight,features.4.weight,0.874959403470381
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.14.weight,features.6.weight,0.8966406305111576
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.14.weight,features.8.weight,0.9201553340815213
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.16.weight,classifier.weight,0.750023404285783
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.16.weight,features.0.weight,0.8151379797479166
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.16.weight,features.10.weight,0.8897117683593658
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.16.weight,features.12.weight,0.9291106374791752
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.16.weight,features.14.weight,0.9570547651049784
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.16.weight,features.16.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.16.weight,features.2.weight,0.8411685863627861
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.16.weight,features.4.weight,0.8303285697529889
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.16.weight,features.6.weight,0.8555040528368014
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.16.weight,features.8.weight,0.9045705951909717
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.2.weight,classifier.weight,0.7025952556741639
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.2.weight,features.0.weight,0.9247543719794529
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.2.weight,features.10.weight,0.9353846475683452
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.2.weight,features.12.weight,0.925152042629858
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.2.weight,features.14.weight,0.9066495885579378
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.2.weight,features.16.weight,0.8411685863627861
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.2.weight,features.2.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.2.weight,features.4.weight,0.9371691222795717
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.2.weight,features.6.weight,0.9460201694073732
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.2.weight,features.8.weight,0.9290646640395546
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.4.weight,classifier.weight,0.6592750044394718
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.4.weight,features.0.weight,0.9111172820344791
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.4.weight,features.10.weight,0.9419502421926246
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.4.weight,features.12.weight,0.9204943865373193
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.4.weight,features.14.weight,0.874959403470381
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.4.weight,features.16.weight,0.8303285697529889
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.4.weight,features.2.weight,0.9371691222795717
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.4.weight,features.4.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.4.weight,features.6.weight,0.9670389646304606
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.4.weight,features.8.weight,0.937900347923081
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.6.weight,classifier.weight,0.691882076041665
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.6.weight,features.0.weight,0.8971286006532905
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.6.weight,features.10.weight,0.962978738378445
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.6.weight,features.12.weight,0.9503517878933543
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.6.weight,features.14.weight,0.8966406305111576
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.6.weight,features.16.weight,0.8555040528368014
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.6.weight,features.2.weight,0.9460201694073732
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.6.weight,features.4.weight,0.9670389646304606
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.6.weight,features.6.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.6.weight,features.8.weight,0.9637638246592638
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.8.weight,classifier.weight,0.7533483210865086
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.8.weight,features.0.weight,0.8979215755542345
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.8.weight,features.10.weight,0.9704251681737385
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.8.weight,features.12.weight,0.9609710888211125
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.8.weight,features.14.weight,0.9201553340815213
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.8.weight,features.16.weight,0.9045705951909717
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.8.weight,features.2.weight,0.9290646640395546
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.8.weight,features.4.weight,0.937900347923081
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.8.weight,features.6.weight,0.9637638246592638
2.0,0.25,alpha_2.0_g_0.25,32,spearman,features.8.weight,features.8.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,64,spearman,classifier.weight,classifier.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,64,spearman,classifier.weight,features.0.weight,0.5941757631031422
2.0,0.25,alpha_2.0_g_0.25,64,spearman,classifier.weight,features.10.weight,0.6606137751410712
2.0,0.25,alpha_2.0_g_0.25,64,spearman,classifier.weight,features.12.weight,0.6731287161198122
2.0,0.25,alpha_2.0_g_0.25,64,spearman,classifier.weight,features.14.weight,0.6820651142219208
2.0,0.25,alpha_2.0_g_0.25,64,spearman,classifier.weight,features.16.weight,0.7018538918780539
2.0,0.25,alpha_2.0_g_0.25,64,spearman,classifier.weight,features.2.weight,0.6404194142614418
2.0,0.25,alpha_2.0_g_0.25,64,spearman,classifier.weight,features.4.weight,0.5999174040586982
2.0,0.25,alpha_2.0_g_0.25,64,spearman,classifier.weight,features.6.weight,0.6287726494629677
2.0,0.25,alpha_2.0_g_0.25,64,spearman,classifier.weight,features.8.weight,0.6881755075956659
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.0.weight,classifier.weight,0.5941757631031422
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.0.weight,features.0.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.0.weight,features.10.weight,0.887353080393189
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.0.weight,features.12.weight,0.8700544863298639
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.0.weight,features.14.weight,0.8497656520456109
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.0.weight,features.16.weight,0.7998229896492578
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.0.weight,features.2.weight,0.9057825841036179
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.0.weight,features.4.weight,0.8959172970385024
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.0.weight,features.6.weight,0.8784464478717742
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.0.weight,features.8.weight,0.8846890701969633
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.10.weight,classifier.weight,0.6606137751410712
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.10.weight,features.0.weight,0.887353080393189
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.10.weight,features.10.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.10.weight,features.12.weight,0.9632078003985299
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.10.weight,features.14.weight,0.9139767347907017
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.10.weight,features.16.weight,0.8772911121368535
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.10.weight,features.2.weight,0.9273384411989174
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.10.weight,features.4.weight,0.9336335286456086
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.10.weight,features.6.weight,0.9559113538604085
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.10.weight,features.8.weight,0.9640113919501516
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.12.weight,classifier.weight,0.6731287161198122
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.12.weight,features.0.weight,0.8700544863298639
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.12.weight,features.10.weight,0.9632078003985299
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.12.weight,features.12.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.12.weight,features.14.weight,0.9404018395061288
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.12.weight,features.16.weight,0.9161488042829131
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.12.weight,features.2.weight,0.916996351148991
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.12.weight,features.4.weight,0.9135948234948849
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.12.weight,features.6.weight,0.9435922110604115
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.12.weight,features.8.weight,0.9541405969267402
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.14.weight,classifier.weight,0.6820651142219208
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.14.weight,features.0.weight,0.8497656520456109
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.14.weight,features.10.weight,0.9139767347907017
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.14.weight,features.12.weight,0.9404018395061288
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.14.weight,features.14.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.14.weight,features.16.weight,0.9504460640883281
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.14.weight,features.2.weight,0.8926356530346998
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.14.weight,features.4.weight,0.8657255394898794
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.14.weight,features.6.weight,0.8872190028462729
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.14.weight,features.8.weight,0.9127826897468067
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.16.weight,classifier.weight,0.7018538918780539
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.16.weight,features.0.weight,0.7998229896492578
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.16.weight,features.10.weight,0.8772911121368535
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.16.weight,features.12.weight,0.9161488042829131
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.16.weight,features.14.weight,0.9504460640883281
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.16.weight,features.16.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.16.weight,features.2.weight,0.8270975511391221
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.16.weight,features.4.weight,0.8164487449195585
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.16.weight,features.6.weight,0.8418671337231781
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.16.weight,features.8.weight,0.8933535245844412
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.2.weight,classifier.weight,0.6404194142614418
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.2.weight,features.0.weight,0.9057825841036179
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.2.weight,features.10.weight,0.9273384411989174
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.2.weight,features.12.weight,0.916996351148991
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.2.weight,features.14.weight,0.8926356530346998
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.2.weight,features.16.weight,0.8270975511391221
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.2.weight,features.2.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.2.weight,features.4.weight,0.9311747451005572
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.2.weight,features.6.weight,0.9407595429557417
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.2.weight,features.8.weight,0.9216693234481981
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.4.weight,classifier.weight,0.5999174040586982
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.4.weight,features.0.weight,0.8959172970385024
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.4.weight,features.10.weight,0.9336335286456086
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.4.weight,features.12.weight,0.9135948234948849
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.4.weight,features.14.weight,0.8657255394898794
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.4.weight,features.16.weight,0.8164487449195585
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.4.weight,features.2.weight,0.9311747451005572
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.4.weight,features.4.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.4.weight,features.6.weight,0.9593570668240359
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.4.weight,features.8.weight,0.931063982479041
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.6.weight,classifier.weight,0.6287726494629677
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.6.weight,features.0.weight,0.8784464478717742
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.6.weight,features.10.weight,0.9559113538604085
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.6.weight,features.12.weight,0.9435922110604115
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.6.weight,features.14.weight,0.8872190028462729
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.6.weight,features.16.weight,0.8418671337231781
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.6.weight,features.2.weight,0.9407595429557417
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.6.weight,features.4.weight,0.9593570668240359
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.6.weight,features.6.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.6.weight,features.8.weight,0.9549214298272404
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.8.weight,classifier.weight,0.6881755075956659
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.8.weight,features.0.weight,0.8846890701969633
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.8.weight,features.10.weight,0.9640113919501516
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.8.weight,features.12.weight,0.9541405969267402
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.8.weight,features.14.weight,0.9127826897468067
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.8.weight,features.16.weight,0.8933535245844412
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.8.weight,features.2.weight,0.9216693234481981
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.8.weight,features.4.weight,0.931063982479041
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.8.weight,features.6.weight,0.9549214298272404
2.0,0.25,alpha_2.0_g_0.25,64,spearman,features.8.weight,features.8.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,128,spearman,classifier.weight,classifier.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,128,spearman,classifier.weight,features.0.weight,0.5152019044635733
2.0,0.25,alpha_2.0_g_0.25,128,spearman,classifier.weight,features.10.weight,0.5872219674026471
2.0,0.25,alpha_2.0_g_0.25,128,spearman,classifier.weight,features.12.weight,0.6034361106397513
2.0,0.25,alpha_2.0_g_0.25,128,spearman,classifier.weight,features.14.weight,0.6164897272999769
2.0,0.25,alpha_2.0_g_0.25,128,spearman,classifier.weight,features.16.weight,0.6386751952036278
2.0,0.25,alpha_2.0_g_0.25,128,spearman,classifier.weight,features.2.weight,0.5716541601180918
2.0,0.25,alpha_2.0_g_0.25,128,spearman,classifier.weight,features.4.weight,0.5419830304298653
2.0,0.25,alpha_2.0_g_0.25,128,spearman,classifier.weight,features.6.weight,0.5586308305317594
2.0,0.25,alpha_2.0_g_0.25,128,spearman,classifier.weight,features.8.weight,0.614660545577429
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.0.weight,classifier.weight,0.5152019044635733
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.0.weight,features.0.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.0.weight,features.10.weight,0.8643787702685803
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.0.weight,features.12.weight,0.847681325609129
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.0.weight,features.14.weight,0.8395780153022308
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.0.weight,features.16.weight,0.7979342632504943
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.0.weight,features.2.weight,0.8627389066656319
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.0.weight,features.4.weight,0.8678242714135442
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.0.weight,features.6.weight,0.833760559030732
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.0.weight,features.8.weight,0.8649101415134414
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.10.weight,classifier.weight,0.5872219674026471
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.10.weight,features.0.weight,0.8643787702685803
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.10.weight,features.10.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.10.weight,features.12.weight,0.951867816129145
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.10.weight,features.14.weight,0.9111061538894882
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.10.weight,features.16.weight,0.8726102567045412
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.10.weight,features.2.weight,0.9171283729404949
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.10.weight,features.4.weight,0.9227620982866531
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.10.weight,features.6.weight,0.9402622581602733
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.10.weight,features.8.weight,0.9542179214678173
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.12.weight,classifier.weight,0.6034361106397513
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.12.weight,features.0.weight,0.847681325609129
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.12.weight,features.10.weight,0.951867816129145
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.12.weight,features.12.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.12.weight,features.14.weight,0.9337514835229354
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.12.weight,features.16.weight,0.9104440773881869
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.12.weight,features.2.weight,0.9066896565114692
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.12.weight,features.4.weight,0.903535636816255
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.12.weight,features.6.weight,0.9282225197431951
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.12.weight,features.8.weight,0.9474997331520196
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.14.weight,classifier.weight,0.6164897272999769
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.14.weight,features.0.weight,0.8395780153022308
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.14.weight,features.10.weight,0.9111061538894882
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.14.weight,features.12.weight,0.9337514835229354
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.14.weight,features.14.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.14.weight,features.16.weight,0.9411824730797652
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.14.weight,features.2.weight,0.8796399850924772
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.14.weight,features.4.weight,0.8576329602809021
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.14.weight,features.6.weight,0.8737378624424373
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.14.weight,features.8.weight,0.9126713490659046
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.16.weight,classifier.weight,0.6386751952036278
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.16.weight,features.0.weight,0.7979342632504943
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.16.weight,features.10.weight,0.8726102567045412
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.16.weight,features.12.weight,0.9104440773881869
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.16.weight,features.14.weight,0.9411824730797652
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.16.weight,features.16.weight,1.0
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.16.weight,features.2.weight,0.818678838550373
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.16.weight,features.4.weight,0.8125522433027955
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.16.weight,features.6.weight,0.826880307215731
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.16.weight,features.8.weight,0.8938109585752289
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.2.weight,classifier.weight,0.5716541601180918
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.2.weight,features.0.weight,0.8627389066656319
2.0,0.25,alpha_2.0_g_0.25,128,spearman,features.2.weight,features.10.weight,0.9171283729404949
