alpha,sigma,run_id,delta_t,method,layer_A,layer_B,correlation
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.16.weight,features.10.weight,0.9989805838487175
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.16.weight,features.12.weight,0.9997601131649584
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.16.weight,features.14.weight,0.9990878613400759
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.16.weight,features.16.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.16.weight,features.2.weight,0.9955713431410725
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.16.weight,features.4.weight,0.9959509228256284
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.16.weight,features.6.weight,0.9955375490967975
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.16.weight,features.8.weight,0.9967131561347828
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.2.weight,classifier.weight,0.9959081324393201
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.2.weight,features.0.weight,0.9972660921113674
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.2.weight,features.10.weight,0.997819734821298
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.2.weight,features.12.weight,0.9962133377556298
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.2.weight,features.14.weight,0.9943484021292812
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.2.weight,features.16.weight,0.9955713431410725
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.2.weight,features.2.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.2.weight,features.4.weight,0.9996769679457815
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.2.weight,features.6.weight,0.9989358774601136
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.2.weight,features.8.weight,0.9984959438829968
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.4.weight,classifier.weight,0.9961497766860726
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.4.weight,features.0.weight,0.9965913538342918
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.4.weight,features.10.weight,0.9980851369238027
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.4.weight,features.12.weight,0.9966907181095988
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.4.weight,features.14.weight,0.9950464726417882
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.4.weight,features.16.weight,0.9959509228256284
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.4.weight,features.2.weight,0.9996769679457815
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.4.weight,features.4.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.4.weight,features.6.weight,0.9995821551921857
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.4.weight,features.8.weight,0.9992532716658825
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.6.weight,classifier.weight,0.9959246789968611
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.6.weight,features.0.weight,0.9953635366751643
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.6.weight,features.10.weight,0.9971050044993017
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.6.weight,features.12.weight,0.9960689908814819
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.6.weight,features.14.weight,0.9943948818342897
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.6.weight,features.16.weight,0.9955375490967975
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.6.weight,features.2.weight,0.9989358774601136
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.6.weight,features.4.weight,0.9995821551921857
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.6.weight,features.6.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.6.weight,features.8.weight,0.9997722613167124
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.8.weight,classifier.weight,0.9967956209839164
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.8.weight,features.0.weight,0.9953800894525917
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.8.weight,features.10.weight,0.9978030558085523
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.8.weight,features.12.weight,0.9971929906912802
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.8.weight,features.14.weight,0.9958739178377068
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.8.weight,features.16.weight,0.9967131561347828
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.8.weight,features.2.weight,0.9984959438829968
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.8.weight,features.4.weight,0.9992532716658825
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.8.weight,features.6.weight,0.9997722613167124
1.5,1.0,alpha_1.5_g_1.0,32,dcor,features.8.weight,features.8.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,48,dcor,classifier.weight,classifier.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,48,dcor,classifier.weight,features.0.weight,0.9953998999755718
1.5,1.0,alpha_1.5_g_1.0,48,dcor,classifier.weight,features.10.weight,0.9981047595604233
1.5,1.0,alpha_1.5_g_1.0,48,dcor,classifier.weight,features.12.weight,0.9990818113235789
1.5,1.0,alpha_1.5_g_1.0,48,dcor,classifier.weight,features.14.weight,0.997769927217277
1.5,1.0,alpha_1.5_g_1.0,48,dcor,classifier.weight,features.16.weight,0.9996918134001878
1.5,1.0,alpha_1.5_g_1.0,48,dcor,classifier.weight,features.2.weight,0.9971610745860953
1.5,1.0,alpha_1.5_g_1.0,48,dcor,classifier.weight,features.4.weight,0.997100658864449
1.5,1.0,alpha_1.5_g_1.0,48,dcor,classifier.weight,features.6.weight,0.9974588836595681
1.5,1.0,alpha_1.5_g_1.0,48,dcor,classifier.weight,features.8.weight,0.9979776333652814
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.0.weight,classifier.weight,0.9953998999755718
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.0.weight,features.0.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.0.weight,features.10.weight,0.9985729081292403
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.0.weight,features.12.weight,0.9976608589335396
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.0.weight,features.14.weight,0.9975671069404837
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.0.weight,features.16.weight,0.9964607313081768
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.0.weight,features.2.weight,0.9987832251841133
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.0.weight,features.4.weight,0.9984942664944154
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.0.weight,features.6.weight,0.9979822558692629
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.0.weight,features.8.weight,0.9979638878165685
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.10.weight,classifier.weight,0.9981047595604233
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.10.weight,features.0.weight,0.9985729081292403
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.10.weight,features.10.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.10.weight,features.12.weight,0.9996826183488552
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.10.weight,features.14.weight,0.9992236835278927
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.10.weight,features.16.weight,0.9989304899019387
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.10.weight,features.2.weight,0.9990327829275588
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.10.weight,features.4.weight,0.9991394331448582
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.10.weight,features.6.weight,0.9987534160791242
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.10.weight,features.8.weight,0.9991550784700324
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.12.weight,classifier.weight,0.9990818113235789
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.12.weight,features.0.weight,0.9976608589335396
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.12.weight,features.10.weight,0.9996826183488552
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.12.weight,features.12.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.12.weight,features.14.weight,0.9995653762488521
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.12.weight,features.16.weight,0.9997386248029942
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.12.weight,features.2.weight,0.9981974076618828
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.12.weight,features.4.weight,0.9983084287062373
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.12.weight,features.6.weight,0.998197975780976
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.12.weight,features.8.weight,0.9988290321890247
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.14.weight,classifier.weight,0.997769927217277
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.14.weight,features.0.weight,0.9975671069404837
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.14.weight,features.10.weight,0.9992236835278927
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.14.weight,features.12.weight,0.9995653762488521
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.14.weight,features.14.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.14.weight,features.16.weight,0.9990333615536601
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.14.weight,features.2.weight,0.9969130118310799
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.14.weight,features.4.weight,0.9971248815638091
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.14.weight,features.6.weight,0.996911988005891
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.14.weight,features.8.weight,0.9977687661862737
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.16.weight,classifier.weight,0.9996918134001878
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.16.weight,features.0.weight,0.9964607313081768
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.16.weight,features.10.weight,0.9989304899019387
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.16.weight,features.12.weight,0.9997386248029942
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.16.weight,features.14.weight,0.9990333615536601
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.16.weight,features.16.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.16.weight,features.2.weight,0.9973804010346294
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.16.weight,features.4.weight,0.997383772203735
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.16.weight,features.6.weight,0.9975129709135289
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.16.weight,features.8.weight,0.9982299245778473
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.2.weight,classifier.weight,0.9971610745860953
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.2.weight,features.0.weight,0.9987832251841133
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.2.weight,features.10.weight,0.9990327829275588
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.2.weight,features.12.weight,0.9981974076618828
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.2.weight,features.14.weight,0.9969130118310799
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.2.weight,features.16.weight,0.9973804010346294
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.2.weight,features.2.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.2.weight,features.4.weight,0.9998508722138556
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.2.weight,features.6.weight,0.9995916850406902
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.2.weight,features.8.weight,0.999394610372503
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.4.weight,classifier.weight,0.997100658864449
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.4.weight,features.0.weight,0.9984942664944154
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.4.weight,features.10.weight,0.9991394331448582
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.4.weight,features.12.weight,0.9983084287062373
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.4.weight,features.14.weight,0.9971248815638091
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.4.weight,features.16.weight,0.997383772203735
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.4.weight,features.2.weight,0.9998508722138556
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.4.weight,features.4.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.4.weight,features.6.weight,0.9998119518602412
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.4.weight,features.8.weight,0.9996626838067738
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.6.weight,classifier.weight,0.9974588836595681
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.6.weight,features.0.weight,0.9979822558692629
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.6.weight,features.10.weight,0.9987534160791242
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.6.weight,features.12.weight,0.998197975780976
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.6.weight,features.14.weight,0.996911988005891
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.6.weight,features.16.weight,0.9975129709135289
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.6.weight,features.2.weight,0.9995916850406902
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.6.weight,features.4.weight,0.9998119518602412
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.6.weight,features.6.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.6.weight,features.8.weight,0.9998674338070215
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.8.weight,classifier.weight,0.9979776333652814
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.8.weight,features.0.weight,0.9979638878165685
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.8.weight,features.10.weight,0.9991550784700324
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.8.weight,features.12.weight,0.9988290321890247
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.8.weight,features.14.weight,0.9977687661862737
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.8.weight,features.16.weight,0.9982299245778473
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.8.weight,features.2.weight,0.999394610372503
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.8.weight,features.4.weight,0.9996626838067738
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.8.weight,features.6.weight,0.9998674338070215
1.5,1.0,alpha_1.5_g_1.0,48,dcor,features.8.weight,features.8.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,64,dcor,classifier.weight,classifier.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,64,dcor,classifier.weight,features.0.weight,0.996567038483037
1.5,1.0,alpha_1.5_g_1.0,64,dcor,classifier.weight,features.10.weight,0.9980381180327472
1.5,1.0,alpha_1.5_g_1.0,64,dcor,classifier.weight,features.12.weight,0.9991007420639463
1.5,1.0,alpha_1.5_g_1.0,64,dcor,classifier.weight,features.14.weight,0.9978253110848471
1.5,1.0,alpha_1.5_g_1.0,64,dcor,classifier.weight,features.16.weight,0.9997181664703388
1.5,1.0,alpha_1.5_g_1.0,64,dcor,classifier.weight,features.2.weight,0.9977234718487438
1.5,1.0,alpha_1.5_g_1.0,64,dcor,classifier.weight,features.4.weight,0.9975336735260208
1.5,1.0,alpha_1.5_g_1.0,64,dcor,classifier.weight,features.6.weight,0.9981141720330334
1.5,1.0,alpha_1.5_g_1.0,64,dcor,classifier.weight,features.8.weight,0.9983646345624574
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.0.weight,classifier.weight,0.996567038483037
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.0.weight,features.0.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.0.weight,features.10.weight,0.9993392097068179
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.0.weight,features.12.weight,0.9986779058014074
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.0.weight,features.14.weight,0.9986335405296576
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.0.weight,features.16.weight,0.9976301026205532
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.0.weight,features.2.weight,0.9993416068672594
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.0.weight,features.4.weight,0.9992829338468634
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.0.weight,features.6.weight,0.9990509951142885
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.0.weight,features.8.weight,0.9990143203522253
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.10.weight,classifier.weight,0.9980381180327472
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.10.weight,features.0.weight,0.9993392097068179
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.10.weight,features.10.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.10.weight,features.12.weight,0.9997110493835055
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.10.weight,features.14.weight,0.999392897057095
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.10.weight,features.16.weight,0.9989699622972212
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.10.weight,features.2.weight,0.9994485260546493
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.10.weight,features.4.weight,0.9995272302305235
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.10.weight,features.6.weight,0.9993924635637222
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.10.weight,features.8.weight,0.999641825292081
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.12.weight,classifier.weight,0.9991007420639463
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.12.weight,features.0.weight,0.9986779058014074
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.12.weight,features.10.weight,0.9997110493835055
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.12.weight,features.12.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.12.weight,features.14.weight,0.9995670129402425
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.12.weight,features.16.weight,0.9997521857326088
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.12.weight,features.2.weight,0.9989405317000222
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.12.weight,features.4.weight,0.9989524441420207
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.12.weight,features.6.weight,0.9990788010514158
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.12.weight,features.8.weight,0.9994443159726897
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.14.weight,classifier.weight,0.9978253110848471
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.14.weight,features.0.weight,0.9986335405296576
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.14.weight,features.10.weight,0.999392897057095
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.14.weight,features.12.weight,0.9995670129402425
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.14.weight,features.14.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.14.weight,features.16.weight,0.9990215130033778
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.14.weight,features.2.weight,0.9979659626716246
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.14.weight,features.4.weight,0.9980781942886194
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.14.weight,features.6.weight,0.9980897003270995
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.14.weight,features.8.weight,0.9986013023960723
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.16.weight,classifier.weight,0.9997181664703388
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.16.weight,features.0.weight,0.9976301026205532
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.16.weight,features.10.weight,0.9989699622972212
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.16.weight,features.12.weight,0.9997521857326088
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.16.weight,features.14.weight,0.9990215130033778
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.16.weight,features.16.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.16.weight,features.2.weight,0.9982130474672947
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.16.weight,features.4.weight,0.998112818484983
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.16.weight,features.6.weight,0.9984744104267197
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.16.weight,features.8.weight,0.9988805027499178
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.2.weight,classifier.weight,0.9977234718487438
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.2.weight,features.0.weight,0.9993416068672594
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.2.weight,features.10.weight,0.9994485260546493
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.2.weight,features.12.weight,0.9989405317000222
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.2.weight,features.14.weight,0.9979659626716246
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.2.weight,features.16.weight,0.9982130474672947
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.2.weight,features.2.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.2.weight,features.4.weight,0.9999356971101475
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.2.weight,features.6.weight,0.9998555097215692
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.2.weight,features.8.weight,0.9997330122215246
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.4.weight,classifier.weight,0.9975336735260208
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.4.weight,features.0.weight,0.9992829338468634
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.4.weight,features.10.weight,0.9995272302305235
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.4.weight,features.12.weight,0.9989524441420207
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.4.weight,features.14.weight,0.9980781942886194
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.4.weight,features.16.weight,0.998112818484983
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.4.weight,features.2.weight,0.9999356971101475
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.4.weight,features.4.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.4.weight,features.6.weight,0.9998996807263495
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.4.weight,features.8.weight,0.9998151614993801
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.6.weight,classifier.weight,0.9981141720330334
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.6.weight,features.0.weight,0.9990509951142885
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.6.weight,features.10.weight,0.9993924635637222
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.6.weight,features.12.weight,0.9990788010514158
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.6.weight,features.14.weight,0.9980897003270995
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.6.weight,features.16.weight,0.9984744104267197
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.6.weight,features.2.weight,0.9998555097215692
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.6.weight,features.4.weight,0.9998996807263495
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.6.weight,features.6.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.6.weight,features.8.weight,0.9999099677269746
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.8.weight,classifier.weight,0.9983646345624574
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.8.weight,features.0.weight,0.9990143203522253
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.8.weight,features.10.weight,0.999641825292081
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.8.weight,features.12.weight,0.9994443159726897
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.8.weight,features.14.weight,0.9986013023960723
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.8.weight,features.16.weight,0.9988805027499178
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.8.weight,features.2.weight,0.9997330122215246
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.8.weight,features.4.weight,0.9998151614993801
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.8.weight,features.6.weight,0.9999099677269746
1.5,1.0,alpha_1.5_g_1.0,64,dcor,features.8.weight,features.8.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,96,dcor,classifier.weight,classifier.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,96,dcor,classifier.weight,features.0.weight,0.997510156047046
1.5,1.0,alpha_1.5_g_1.0,96,dcor,classifier.weight,features.10.weight,0.9981307843361266
1.5,1.0,alpha_1.5_g_1.0,96,dcor,classifier.weight,features.12.weight,0.9991814065720642
1.5,1.0,alpha_1.5_g_1.0,96,dcor,classifier.weight,features.14.weight,0.9979851328345795
1.5,1.0,alpha_1.5_g_1.0,96,dcor,classifier.weight,features.16.weight,0.9997304655596658
1.5,1.0,alpha_1.5_g_1.0,96,dcor,classifier.weight,features.2.weight,0.9982049960843994
1.5,1.0,alpha_1.5_g_1.0,96,dcor,classifier.weight,features.4.weight,0.9979762861735745
1.5,1.0,alpha_1.5_g_1.0,96,dcor,classifier.weight,features.6.weight,0.998514169472997
1.5,1.0,alpha_1.5_g_1.0,96,dcor,classifier.weight,features.8.weight,0.998408675655752
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.0.weight,classifier.weight,0.997510156047046
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.0.weight,features.0.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.0.weight,features.10.weight,0.999758791932894
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.0.weight,features.12.weight,0.9993058462440143
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.0.weight,features.14.weight,0.9991993046021781
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.0.weight,features.16.weight,0.998552884135159
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.0.weight,features.2.weight,0.9996999455027739
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.0.weight,features.4.weight,0.9997402892146631
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.0.weight,features.6.weight,0.9995825962269425
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.0.weight,features.8.weight,0.9995699048701543
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.10.weight,classifier.weight,0.9981307843361266
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.10.weight,features.0.weight,0.999758791932894
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.10.weight,features.10.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.10.weight,features.12.weight,0.9997493226070427
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.10.weight,features.14.weight,0.9995754563710078
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.10.weight,features.16.weight,0.999142562410181
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.10.weight,features.2.weight,0.9996659297864485
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.10.weight,features.4.weight,0.9997607379389608
1.5,1.0,alpha_1.5_g_1.0,96,dcor,features.10.weight,features.6.weight,0.999651936133308
