init_alpha,init_sigma,epoch,layer,alpha,frobenius
1.6,1.5,200,features.16.weight,1.6707668,79.51605
1.6,1.5,200,classifier.weight,1.914917,13.699656
1.6,1.5,10,features.0.weight,1.6593275,62.58063
1.6,1.5,10,features.2.weight,1.6386961,60.42419
1.6,1.5,10,features.4.weight,1.6492525,76.13126
1.6,1.5,10,features.6.weight,1.6590552,117.000786
1.6,1.5,10,features.8.weight,1.6662794,117.90972
1.6,1.5,10,features.10.weight,1.6254616,79.139755
1.6,1.5,10,features.12.weight,1.6687396,92.376175
1.6,1.5,10,features.14.weight,1.639436,560.45154
1.6,1.5,10,features.16.weight,1.6714635,79.50952
1.6,1.5,10,classifier.weight,1.9008362,13.650029
1.6,1.5,3,features.0.weight,1.6592487,62.581657
1.6,1.5,3,features.2.weight,1.6386626,60.424385
1.6,1.5,3,features.4.weight,1.6304728,76.131195
1.6,1.5,3,features.6.weight,1.6589719,117.000786
1.6,1.5,3,features.8.weight,1.6663519,117.90958
1.6,1.5,3,features.10.weight,1.6255084,79.13966
1.6,1.5,3,features.12.weight,1.6687102,92.376465
1.6,1.5,3,features.14.weight,1.6393995,560.45154
1.6,1.5,3,features.16.weight,1.6714615,79.50963
1.6,1.5,3,classifier.weight,1.9005649,13.6504135
1.6,1.5,250,features.0.weight,1.6599431,62.582058
1.6,1.5,250,features.2.weight,1.6387242,60.425953
1.6,1.5,250,features.4.weight,1.6493429,76.13219
1.6,1.5,250,features.6.weight,1.659263,117.00243
1.6,1.5,250,features.8.weight,1.6662781,117.9118
1.6,1.5,250,features.10.weight,1.6251739,79.142075
1.6,1.5,250,features.12.weight,1.6685755,92.37876
1.6,1.5,250,features.14.weight,1.638964,560.45215
1.6,1.5,250,features.16.weight,1.6706256,79.517296
1.6,1.5,250,classifier.weight,1.9123552,13.707041
1.6,1.5,400,features.0.weight,1.6599191,62.582405
1.6,1.5,400,features.2.weight,1.6386045,60.426697
1.6,1.5,400,features.4.weight,1.6493467,76.13273
1.6,1.5,400,features.6.weight,1.659315,117.00268
1.6,1.5,400,features.8.weight,1.6662351,117.91218
1.6,1.5,400,features.10.weight,1.6251074,79.14305
1.6,1.5,400,features.12.weight,1.6683736,92.37974
1.6,1.5,400,features.14.weight,1.6388196,560.45233
1.6,1.5,400,features.16.weight,1.6703426,79.51984
1.6,1.5,400,classifier.weight,1.9045529,13.735155
1.6,1.5,650,features.0.weight,1.6609533,62.607433
1.6,1.5,650,features.2.weight,1.637008,60.39126
1.6,1.5,650,features.4.weight,1.6407076,76.13394
1.6,1.5,650,features.6.weight,1.6555827,117.04615
1.6,1.5,650,features.8.weight,1.6638651,117.83331
1.6,1.5,650,features.10.weight,1.6254303,79.17406
1.6,1.5,650,features.12.weight,1.6604682,92.24934
1.6,1.5,650,features.14.weight,1.6428488,560.70715
1.6,1.5,650,features.16.weight,1.6771852,79.4864
1.6,1.5,650,classifier.weight,1.8973843,13.758204
1.6,3.0,30,features.0.weight,1.6593223,125.17678
1.6,3.0,30,features.2.weight,1.6387768,120.852425
1.6,3.0,30,features.4.weight,1.6305478,152.26282
1.6,3.0,30,features.6.weight,1.6592464,234.00069
1.6,3.0,30,features.8.weight,1.6664503,235.8203
1.6,3.0,30,features.10.weight,1.6256614,158.27888
1.6,3.0,30,features.12.weight,1.6689606,184.75246
1.6,3.0,30,features.14.weight,1.639546,1120.903
1.6,3.0,30,features.16.weight,1.6718343,159.0157
1.6,3.0,30,classifier.weight,1.9065382,27.256823
1.6,3.0,50,features.0.weight,1.6593325,125.17707
1.6,3.0,50,features.2.weight,1.6387382,120.8523
1.6,3.0,50,features.4.weight,1.6305906,152.26306
1.6,3.0,50,features.6.weight,1.6591903,234.0014
1.6,3.0,50,features.8.weight,1.6664722,235.82033
1.6,3.0,50,features.10.weight,1.6257035,158.27856
1.6,3.0,50,features.12.weight,1.6690092,184.7523
1.6,3.0,50,features.14.weight,1.6395357,1120.9031
1.6,3.0,50,features.16.weight,1.6718205,159.0158
1.6,3.0,50,classifier.weight,1.9065698,27.256971
1.6,3.0,1,features.0.weight,1.6593127,125.16931
1.6,3.0,1,features.2.weight,1.6386504,120.84993
1.6,3.0,1,features.4.weight,1.6304202,152.26346
1.6,3.0,1,features.6.weight,1.6590618,234.00209
1.6,3.0,1,features.8.weight,1.6662902,235.8201
1.6,3.0,1,features.10.weight,1.6254363,158.27927
1.6,3.0,1,features.12.weight,1.6687049,184.75302
1.6,3.0,1,features.14.weight,1.639312,1120.9031
1.6,3.0,1,features.16.weight,1.6714951,159.01936
1.6,3.0,1,classifier.weight,1.9015042,27.293991
1.6,3.0,600,features.0.weight,1.6593882,125.1762
1.6,3.0,600,features.2.weight,1.6387293,120.85288
1.6,3.0,600,features.4.weight,1.6306615,152.26263
1.6,3.0,600,features.6.weight,1.6591887,234.00159
1.6,3.0,600,features.8.weight,1.6664958,235.82063
1.6,3.0,600,features.10.weight,1.6256342,158.27885
1.6,3.0,600,features.12.weight,1.6689821,184.75258
1.6,3.0,600,features.14.weight,1.639482,1120.903
1.6,3.0,600,features.16.weight,1.6717614,159.01642
1.6,3.0,600,classifier.weight,1.905356,27.267872
1.6,3.0,6,features.0.weight,1.6593032,125.17339
1.6,3.0,6,features.2.weight,1.6386696,120.85011
1.6,3.0,6,features.4.weight,1.6305116,152.26346
1.6,3.0,6,features.6.weight,1.6590403,234.00194
1.6,3.0,6,features.8.weight,1.66645,235.81963
1.6,3.0,6,features.10.weight,1.6254841,158.27931
1.6,3.0,6,features.12.weight,1.6687994,184.75252
1.6,3.0,6,features.14.weight,1.6394525,1120.903
1.6,3.0,6,features.16.weight,1.6716193,159.01773
1.6,3.0,6,classifier.weight,1.9032171,27.27665
1.6,3.0,8,features.0.weight,1.6592702,125.1744
1.6,3.0,8,features.2.weight,1.6387441,120.850464
1.6,3.0,8,features.4.weight,1.6305473,152.26389
1.6,3.0,8,features.6.weight,1.659131,234.00168
1.6,3.0,8,features.8.weight,1.6664711,235.8201
1.6,3.0,8,features.10.weight,1.6254932,158.2792
1.6,3.0,8,features.12.weight,1.6688759,184.75227
1.6,3.0,8,features.14.weight,1.6395099,1120.903
1.6,3.0,8,features.16.weight,1.671671,159.01688
1.6,3.0,8,classifier.weight,1.9029086,27.274984
1.6,3.0,15,features.0.weight,1.659333,125.17415
1.6,3.0,15,features.2.weight,1.6387868,120.85111
1.6,3.0,15,features.4.weight,1.6306114,152.26382
1.6,3.0,15,features.6.weight,1.6591512,234.00146
1.6,3.0,15,features.8.weight,1.6664432,235.82033
1.6,3.0,15,features.10.weight,1.6255732,158.27942
1.6,3.0,15,features.12.weight,1.6689487,184.75215
1.6,3.0,15,features.14.weight,1.6395355,1120.9031
1.6,3.0,15,features.16.weight,1.6717768,159.01636
1.6,3.0,15,classifier.weight,1.9053842,27.263546
1.6,3.0,20,features.0.weight,1.6593028,125.17516
1.6,3.0,20,features.2.weight,1.6387624,120.851715
1.6,3.0,20,features.4.weight,1.6305754,152.26344
1.6,3.0,20,features.6.weight,1.6592144,234.00111
1.6,3.0,20,features.8.weight,1.6664449,235.8202
1.6,3.0,20,features.10.weight,1.6256161,158.27913
1.6,3.0,20,features.12.weight,1.6689924,184.75221
1.6,3.0,20,features.14.weight,1.6395139,1120.9031
1.6,3.0,20,features.16.weight,1.6718041,159.01614
1.6,3.0,20,classifier.weight,1.9062287,27.25911
1.6,3.0,100,features.0.weight,1.659332,125.17644
1.6,3.0,100,features.2.weight,1.6387327,120.85261
1.6,3.0,100,features.4.weight,1.6306326,152.26265
1.6,3.0,100,features.6.weight,1.6592085,234.00157
1.6,3.0,100,features.8.weight,1.6665138,235.8206
1.6,3.0,100,features.10.weight,1.6256881,158.27858
1.6,3.0,100,features.12.weight,1.6689968,184.75243
1.6,3.0,100,features.14.weight,1.6395483,1120.903
1.6,3.0,100,features.16.weight,1.6718125,159.01596
1.6,3.0,100,classifier.weight,1.9059424,27.259317
1.6,3.0,2,features.0.weight,1.6592444,125.16928
1.6,3.0,2,features.2.weight,1.6385226,120.84999
1.6,3.0,2,features.4.weight,1.6304703,152.26363
1.6,3.0,2,features.6.weight,1.6590409,234.00224
1.6,3.0,2,features.8.weight,1.6663476,235.81987
1.6,3.0,2,features.10.weight,1.6254395,158.27934
1.6,3.0,2,features.12.weight,1.6687664,184.75273
1.6,3.0,2,features.14.weight,1.6393441,1120.9032
1.6,3.0,2,features.16.weight,1.671566,159.01851
1.6,3.0,2,classifier.weight,1.9023993,27.28666
1.6,3.0,4,features.0.weight,1.6593002,125.17089
1.6,3.0,4,features.2.weight,1.6386008,120.849754
1.6,3.0,4,features.4.weight,1.6304857,152.26375
1.6,3.0,4,features.6.weight,1.659043,234.00175
1.6,3.0,4,features.8.weight,1.6662569,235.82013
1.6,3.0,4,features.10.weight,1.6254778,158.2795
1.6,3.0,4,features.12.weight,1.6688092,184.7526
1.6,3.0,4,features.14.weight,1.6394453,1120.903
1.6,3.0,4,features.16.weight,1.671568,159.01822
1.6,3.0,4,classifier.weight,1.9027184,27.281137
1.6,3.0,125,features.0.weight,1.6593509,125.17621
1.6,3.0,125,features.2.weight,1.6387334,120.8526
1.6,3.0,125,features.4.weight,1.6306069,152.26276
1.6,3.0,125,features.6.weight,1.6592243,234.00162
1.6,3.0,125,features.8.weight,1.6664988,235.82066
1.6,3.0,125,features.10.weight,1.6256818,158.27863
1.6,3.0,125,features.12.weight,1.6690147,184.75243
1.6,3.0,125,features.14.weight,1.639532,1120.903
1.6,3.0,125,features.16.weight,1.6718075,159.016
1.6,3.0,125,classifier.weight,1.9056871,27.260784
1.6,3.0,0,features.0.weight,1.6592354,125.161644
1.6,3.0,0,features.2.weight,1.6386175,120.84891
1.6,3.0,0,features.4.weight,1.630424,152.26288
1.6,3.0,0,features.6.weight,1.659042,234.00246
1.6,3.0,0,features.8.weight,1.6661826,235.82089
1.6,3.0,0,features.10.weight,1.6253796,158.27946
1.6,3.0,0,features.12.weight,1.6686159,184.75333
1.6,3.0,0,features.14.weight,1.6393532,1120.9031
1.6,3.0,0,features.16.weight,1.6713624,159.02025
1.6,3.0,0,classifier.weight,1.8994682,27.31279
1.6,3.0,150,features.0.weight,1.6593796,125.17615
1.6,3.0,150,features.2.weight,1.638757,120.852646
1.6,3.0,150,features.4.weight,1.6306196,152.26268
1.6,3.0,150,features.6.weight,1.6592144,234.0016
1.6,3.0,150,features.8.weight,1.666501,235.82074
1.6,3.0,150,features.10.weight,1.6256856,158.27863
1.6,3.0,150,features.12.weight,1.6690104,184.75246
1.6,3.0,150,features.14.weight,1.6395272,1120.903
1.6,3.0,150,features.16.weight,1.6718148,159.01608
1.6,3.0,150,classifier.weight,1.9056871,27.261574
1.6,3.0,550,features.0.weight,1.6593903,125.17618
1.6,3.0,550,features.2.weight,1.6387327,120.852875
1.6,3.0,550,features.4.weight,1.6306442,152.26268
1.6,3.0,550,features.6.weight,1.65919,234.00159
1.6,3.0,550,features.8.weight,1.6665033,235.8206
1.6,3.0,550,features.10.weight,1.6256304,158.27888
1.6,3.0,550,features.12.weight,1.6689844,184.75262
1.6,3.0,550,features.14.weight,1.6394823,1120.903
1.6,3.0,550,features.16.weight,1.6717716,159.01639
1.6,3.0,550,classifier.weight,1.905356,27.267122
1.6,3.0,500,features.0.weight,1.6593896,125.17619
1.6,3.0,500,features.2.weight,1.6387472,120.85289
1.6,3.0,500,features.4.weight,1.6306422,152.26273
1.6,3.0,500,features.6.weight,1.6591767,234.00163
1.6,3.0,500,features.8.weight,1.666507,235.82057
1.6,3.0,500,features.10.weight,1.6256362,158.27885
1.6,3.0,500,features.12.weight,1.6689891,184.75262
1.6,3.0,500,features.14.weight,1.6394868,1120.903
1.6,3.0,500,features.16.weight,1.6717768,159.01636
1.6,3.0,500,classifier.weight,1.905356,27.266556
1.6,3.0,40,features.0.weight,1.6593395,125.17731
1.6,3.0,40,features.2.weight,1.6387718,120.85216
1.6,3.0,40,features.4.weight,1.6305978,152.26314
1.6,3.0,40,features.6.weight,1.65919,234.00134
1.6,3.0,40,features.8.weight,1.6664238,235.82045
1.6,3.0,40,features.10.weight,1.6257008,158.27841
1.6,3.0,40,features.12.weight,1.6690083,184.75227
1.6,3.0,40,features.14.weight,1.6395454,1120.9031
1.6,3.0,40,features.16.weight,1.6718433,159.01556
1.6,3.0,40,classifier.weight,1.9065698,27.256172
1.6,3.0,300,features.0.weight,1.6593833,125.176155
1.6,3.0,300,features.2.weight,1.6387528,120.852776
1.6,3.0,300,features.4.weight,1.6306425,152.26274
1.6,3.0,300,features.6.weight,1.6592144,234.00154
1.6,3.0,300,features.8.weight,1.6665062,235.82051
1.6,3.0,300,features.10.weight,1.6256582,158.27875
1.6,3.0,300,features.12.weight,1.6689825,184.75258
1.6,3.0,300,features.14.weight,1.6395185,1120.903
1.6,3.0,300,features.16.weight,1.6717818,159.01628
1.6,3.0,300,classifier.weight,1.9056871,27.264156
1.6,3.0,75,features.0.weight,1.659332,125.176384
1.6,3.0,75,features.2.weight,1.6387453,120.85254
1.6,3.0,75,features.4.weight,1.6306269,152.26259
1.6,3.0,75,features.6.weight,1.6592151,234.00153
1.6,3.0,75,features.8.weight,1.6665031,235.82053
1.6,3.0,75,features.10.weight,1.6257079,158.2786
1.6,3.0,75,features.12.weight,1.6690271,184.75229
1.6,3.0,75,features.14.weight,1.6395485,1120.903
1.6,3.0,75,features.16.weight,1.6718208,159.01588
1.6,3.0,75,classifier.weight,1.9062518,27.25837
1.6,3.0,200,features.0.weight,1.6594191,125.17602
1.6,3.0,200,features.2.weight,1.6387554,120.852776
1.6,3.0,200,features.4.weight,1.6306107,152.26279
1.6,3.0,200,features.6.weight,1.6592098,234.0016
1.6,3.0,200,features.8.weight,1.6665027,235.82076
1.6,3.0,200,features.10.weight,1.6256785,158.27867
1.6,3.0,200,features.12.weight,1.6689894,184.75258
1.6,3.0,200,features.14.weight,1.639517,1120.903
1.6,3.0,200,features.16.weight,1.6717999,159.01619
1.6,3.0,200,classifier.weight,1.9056871,27.262491
1.6,3.0,10,features.0.weight,1.659288,125.174934
1.6,3.0,10,features.2.weight,1.6387651,120.851006
1.6,3.0,10,features.4.weight,1.630609,152.26326
1.6,3.0,10,features.6.weight,1.6591333,234.00157
1.6,3.0,10,features.8.weight,1.666496,235.82013
1.6,3.0,10,features.10.weight,1.6255302,158.27928
1.6,3.0,10,features.12.weight,1.6688887,184.75223
1.6,3.0,10,features.14.weight,1.6395156,1120.903
1.6,3.0,10,features.16.weight,1.671729,159.0169
1.6,3.0,10,classifier.weight,1.9042606,27.270512
1.6,3.0,3,features.0.weight,1.6591951,125.169624
1.6,3.0,3,features.2.weight,1.6385031,120.850876
1.6,3.0,3,features.4.weight,1.6304655,152.26366
1.6,3.0,3,features.6.weight,1.6590648,234.00183
1.6,3.0,3,features.8.weight,1.6663024,235.81995
1.6,3.0,3,features.10.weight,1.6254681,158.27946
1.6,3.0,3,features.12.weight,1.6687642,184.75278
1.6,3.0,3,features.14.weight,1.6394017,1120.9031
1.6,3.0,3,features.16.weight,1.6715549,159.01843
1.6,3.0,3,classifier.weight,1.9027184,27.28313
1.6,3.0,250,features.0.weight,1.6593939,125.17605
1.6,3.0,250,features.2.weight,1.6387539,120.85271
1.6,3.0,250,features.4.weight,1.6306152,152.26277
1.6,3.0,250,features.6.weight,1.6592072,234.00156
1.6,3.0,250,features.8.weight,1.6665109,235.82076
1.6,3.0,250,features.10.weight,1.6256716,158.27875
1.6,3.0,250,features.12.weight,1.6689945,184.75256
1.6,3.0,250,features.14.weight,1.6395202,1120.903
1.6,3.0,250,features.16.weight,1.671788,159.01619
1.6,3.0,250,classifier.weight,1.9056871,27.263554
1.6,3.0,400,features.0.weight,1.6593755,125.17631
1.6,3.0,400,features.2.weight,1.6387504,120.852806
1.6,3.0,400,features.4.weight,1.630631,152.26273
1.6,3.0,400,features.6.weight,1.6591953,234.00162
1.6,3.0,400,features.8.weight,1.6665063,235.82057
1.6,3.0,400,features.10.weight,1.6256474,158.27876
1.6,3.0,400,features.12.weight,1.6689775,184.75262
1.6,3.0,400,features.14.weight,1.6394943,1120.903
1.6,3.0,400,features.16.weight,1.6717814,159.01628
1.6,3.0,400,classifier.weight,1.9056871,27.265415
1.6,3.0,650,features.0.weight,1.661601,125.22303
1.6,3.0,650,features.2.weight,1.6380415,120.7811
1.6,3.0,650,features.4.weight,1.6382349,152.26334
1.6,3.0,650,features.6.weight,1.653551,234.08817
1.6,3.0,650,features.8.weight,1.6622992,235.66139
1.6,3.0,650,features.10.weight,1.6251024,158.339
1.6,3.0,650,features.12.weight,1.6609602,184.48889
1.6,3.0,650,features.14.weight,1.6442701,1121.4121
1.6,3.0,650,features.16.weight,1.675074,158.94966
1.6,3.0,650,classifier.weight,1.9061308,27.261808
2.0,2.5,30,features.0.weight,9.047606,70.03325
2.0,2.5,30,features.2.weight,8.950542,69.98387
2.0,2.5,30,features.4.weight,9.133826,70.11379
2.0,2.5,30,features.6.weight,9.281797,70.0431
2.0,2.5,30,features.8.weight,8.87978,70.068436
2.0,2.5,30,features.10.weight,9.0352545,69.985245
2.0,2.5,30,features.12.weight,8.986583,69.978294
2.0,2.5,30,features.14.weight,9.088132,69.87792
2.0,2.5,30,features.16.weight,9.046967,70.05597
2.0,2.5,30,classifier.weight,8.2408905,23.427595
2.0,2.5,50,features.0.weight,9.0460005,70.03334
2.0,2.5,50,features.2.weight,8.951237,69.98436
2.0,2.5,50,features.4.weight,9.133351,70.1144
2.0,2.5,50,features.6.weight,9.280384,70.043724
2.0,2.5,50,features.8.weight,8.877173,70.069275
2.0,2.5,50,features.10.weight,9.03378,69.98597
2.0,2.5,50,features.12.weight,8.985699,69.97929
2.0,2.5,50,features.14.weight,9.086804,69.87889
2.0,2.5,50,features.16.weight,9.045637,70.05658
2.0,2.5,50,classifier.weight,8.236506,23.430632
2.0,2.5,1,features.0.weight,9.046537,70.0328
2.0,2.5,1,features.2.weight,8.951485,69.98234
2.0,2.5,1,features.4.weight,9.137309,70.111946
2.0,2.5,1,features.6.weight,9.285801,70.040985
2.0,2.5,1,features.8.weight,8.878519,70.066376
2.0,2.5,1,features.10.weight,9.041908,69.983215
2.0,2.5,1,features.12.weight,8.989893,69.97619
2.0,2.5,1,features.14.weight,9.088376,69.87605
2.0,2.5,1,features.16.weight,9.046939,70.05577
2.0,2.5,1,classifier.weight,8.193647,23.446
2.0,2.5,600,features.0.weight,9.045603,70.03452
2.0,2.5,600,features.2.weight,8.9520855,69.98566
2.0,2.5,600,features.4.weight,9.129357,70.116585
2.0,2.5,600,features.6.weight,9.276537,70.04592
2.0,2.5,600,features.8.weight,8.87793,70.07133
2.0,2.5,600,features.10.weight,9.028653,69.9891
2.0,2.5,600,features.12.weight,8.984382,69.98184
2.0,2.5,600,features.14.weight,9.08432,69.88145
2.0,2.5,600,features.16.weight,9.043359,70.06054
2.0,2.5,600,classifier.weight,8.159272,23.454195
2.0,2.5,6,features.0.weight,9.049638,70.03221
2.0,2.5,6,features.2.weight,8.950711,69.98227
2.0,2.5,6,features.4.weight,9.13352,70.11203
2.0,2.5,6,features.6.weight,9.284218,70.04121
2.0,2.5,6,features.8.weight,8.879938,70.06605
2.0,2.5,6,features.10.weight,9.04093,69.98267
2.0,2.5,6,features.12.weight,8.989539,69.975426
2.0,2.5,6,features.14.weight,9.086905,69.87567
2.0,2.5,6,features.16.weight,9.049792,70.05378
2.0,2.5,6,classifier.weight,8.237178,23.429848
2.0,2.5,8,features.0.weight,9.049026,70.03213
2.0,2.5,8,features.2.weight,8.95164,69.98211
2.0,2.5,8,features.4.weight,9.13174,70.11237
2.0,2.5,8,features.6.weight,9.284537,70.04149
2.0,2.5,8,features.8.weight,8.879647,70.06639
2.0,2.5,8,features.10.weight,9.03979,69.983055
2.0,2.5,8,features.12.weight,8.990224,69.97589
2.0,2.5,8,features.14.weight,9.087829,69.87574
2.0,2.5,8,features.16.weight,9.0501375,70.053764
2.0,2.5,8,classifier.weight,8.237178,23.428345
2.0,2.5,15,features.0.weight,9.047851,70.032486
2.0,2.5,15,features.2.weight,8.9522705,69.98292
2.0,2.5,15,features.4.weight,9.135186,70.11262
2.0,2.5,15,features.6.weight,9.283067,70.04233
2.0,2.5,15,features.8.weight,8.880316,70.06708
2.0,2.5,15,features.10.weight,9.038383,69.98408
2.0,2.5,15,features.12.weight,8.987559,69.97674
2.0,2.5,15,features.14.weight,9.088193,69.876495
2.0,2.5,15,features.16.weight,9.048599,70.05463
2.0,2.5,15,classifier.weight,8.246182,23.425873
2.0,2.5,20,features.0.weight,9.046539,70.03284
2.0,2.5,20,features.2.weight,8.950785,69.98342
2.0,2.5,20,features.4.weight,9.1341,70.11331
2.0,2.5,20,features.6.weight,9.284272,70.0426
2.0,2.5,20,features.8.weight,8.880755,70.067566
2.0,2.5,20,features.10.weight,9.037166,69.984505
2.0,2.5,20,features.12.weight,8.986479,69.97766
2.0,2.5,20,features.14.weight,9.087819,69.87711
2.0,2.5,20,features.16.weight,9.047867,70.05533
2.0,2.5,20,classifier.weight,8.23637,23.426016
2.0,2.5,100,features.0.weight,9.04643,70.03377
2.0,2.5,100,features.2.weight,8.953188,69.98428
2.0,2.5,100,features.4.weight,9.132447,70.114914
2.0,2.5,100,features.6.weight,9.278961,70.04426
2.0,2.5,100,features.8.weight,8.878274,70.070015
2.0,2.5,100,features.10.weight,9.032759,69.98671
2.0,2.5,100,features.12.weight,8.985464,69.97985
2.0,2.5,100,features.14.weight,9.085216,69.879776
2.0,2.5,100,features.16.weight,9.043445,70.0578
2.0,2.5,100,classifier.weight,8.223083,23.435776
2.0,2.5,2,features.0.weight,9.050255,70.0321
2.0,2.5,2,features.2.weight,8.949839,69.98205
2.0,2.5,2,features.4.weight,9.135987,70.1119
2.0,2.5,2,features.6.weight,9.286491,70.04106
2.0,2.5,2,features.8.weight,8.880925,70.0659
2.0,2.5,2,features.10.weight,9.041716,69.98305
2.0,2.5,2,features.12.weight,8.991386,69.975815
2.0,2.5,2,features.14.weight,9.08808,69.87579
2.0,2.5,2,features.16.weight,9.0485325,70.05506
2.0,2.5,2,classifier.weight,8.206548,23.439993
2.0,2.5,4,features.0.weight,9.049776,70.032234
2.0,2.5,4,features.2.weight,8.950239,69.98193
2.0,2.5,4,features.4.weight,9.134379,70.11195
2.0,2.5,4,features.6.weight,9.283971,70.04118
2.0,2.5,4,features.8.weight,8.88137,70.06589
2.0,2.5,4,features.10.weight,9.040442,69.982635
2.0,2.5,4,features.12.weight,8.989947,69.97525
2.0,2.5,4,features.14.weight,9.087197,69.87583
2.0,2.5,4,features.16.weight,9.049555,70.054146
2.0,2.5,4,classifier.weight,8.228798,23.434
2.0,2.5,125,features.0.weight,9.0469265,70.03376
2.0,2.5,125,features.2.weight,8.953235,69.98438
2.0,2.5,125,features.4.weight,9.131107,70.115135
2.0,2.5,125,features.6.weight,9.278705,70.04447
2.0,2.5,125,features.8.weight,8.877893,70.07018
2.0,2.5,125,features.10.weight,9.031445,69.98712
2.0,2.5,125,features.12.weight,8.985528,69.98007
2.0,2.5,125,features.14.weight,9.08489,69.880005
