alpha,sigma,run_id,delta_t,method,layer_A,layer_B,correlation
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.14.weight,classifier.weight,0.9918517233631321
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.14.weight,features.0.weight,0.7038585462785976
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.14.weight,features.10.weight,0.9991349065045786
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.14.weight,features.12.weight,0.9997131083363705
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.14.weight,features.14.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.14.weight,features.16.weight,0.9985848419013391
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.14.weight,features.2.weight,0.8902484236180197
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.14.weight,features.4.weight,0.9087930177704509
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.14.weight,features.6.weight,0.8901774467697833
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.14.weight,features.8.weight,0.9087238913520244
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.16.weight,classifier.weight,0.9971582160057487
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.16.weight,features.0.weight,0.7167842680517599
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.16.weight,features.10.weight,0.9978457363817855
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.16.weight,features.12.weight,0.9982109641737364
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.16.weight,features.14.weight,0.9985848419013391
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.16.weight,features.16.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.16.weight,features.2.weight,0.9018631141718043
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.16.weight,features.4.weight,0.917469245392901
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.16.weight,features.6.weight,0.8981128008713654
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.16.weight,features.8.weight,0.9152939673305399
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.2.weight,classifier.weight,0.9116002792824405
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.2.weight,features.0.weight,0.8104264740206562
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.2.weight,features.10.weight,0.8972382984995796
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.2.weight,features.12.weight,0.8947094862434097
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.2.weight,features.14.weight,0.8902484236180197
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.2.weight,features.16.weight,0.9018631141718043
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.2.weight,features.2.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.2.weight,features.4.weight,0.9933297611524182
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.2.weight,features.6.weight,0.9891673349323177
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.2.weight,features.8.weight,0.9876345907025805
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.4.weight,classifier.weight,0.9232563223297557
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.4.weight,features.0.weight,0.7793745683086173
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.4.weight,features.10.weight,0.9146387668115387
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.4.weight,features.12.weight,0.9127976775903147
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.4.weight,features.14.weight,0.9087930177704509
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.4.weight,features.16.weight,0.917469245392901
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.4.weight,features.2.weight,0.9933297611524182
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.4.weight,features.4.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.4.weight,features.6.weight,0.992813901392742
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.4.weight,features.8.weight,0.9916883698259971
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.6.weight,classifier.weight,0.9030341907954663
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.6.weight,features.0.weight,0.7719661861805713
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.6.weight,features.10.weight,0.8958590417714456
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.6.weight,features.12.weight,0.8943319570856356
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.6.weight,features.14.weight,0.8901774467697833
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.6.weight,features.16.weight,0.8981128008713654
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.6.weight,features.2.weight,0.9891673349323177
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.6.weight,features.4.weight,0.992813901392742
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.6.weight,features.6.weight,1.0
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.6.weight,features.8.weight,0.9983375796944581
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.8.weight,classifier.weight,0.9185370718259177
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.8.weight,features.0.weight,0.7719612520268354
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.8.weight,features.10.weight,0.9135820750354877
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.8.weight,features.12.weight,0.9124239611299454
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.8.weight,features.14.weight,0.9087238913520244
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.8.weight,features.16.weight,0.9152939673305399
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.8.weight,features.2.weight,0.9876345907025805
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.8.weight,features.4.weight,0.9916883698259971
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.8.weight,features.6.weight,0.9983375796944581
1.5,1.0,alpha_1.5_g_1.0,128,dcor,features.8.weight,features.8.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,1,dcor,classifier.weight,classifier.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,1,dcor,classifier.weight,features.0.weight,0.8687048118912726
1.2,1.0,alpha_1.2_g_1.0,1,dcor,classifier.weight,features.10.weight,0.9317377389834999
1.2,1.0,alpha_1.2_g_1.0,1,dcor,classifier.weight,features.12.weight,0.8865929208471218
1.2,1.0,alpha_1.2_g_1.0,1,dcor,classifier.weight,features.14.weight,0.9726168161601215
1.2,1.0,alpha_1.2_g_1.0,1,dcor,classifier.weight,features.16.weight,0.9849063441452501
1.2,1.0,alpha_1.2_g_1.0,1,dcor,classifier.weight,features.2.weight,0.8730803470535512
1.2,1.0,alpha_1.2_g_1.0,1,dcor,classifier.weight,features.4.weight,0.8916708878217187
1.2,1.0,alpha_1.2_g_1.0,1,dcor,classifier.weight,features.6.weight,0.8432357885086961
1.2,1.0,alpha_1.2_g_1.0,1,dcor,classifier.weight,features.8.weight,0.7992470800800338
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.0.weight,classifier.weight,0.8687048118912726
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.0.weight,features.0.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.0.weight,features.10.weight,0.8999660669250792
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.0.weight,features.12.weight,0.8606687533662941
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.0.weight,features.14.weight,0.8741962568653779
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.0.weight,features.16.weight,0.871186480368071
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.0.weight,features.2.weight,0.9245822542586146
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.0.weight,features.4.weight,0.9234076570137544
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.0.weight,features.6.weight,0.8850107849738733
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.0.weight,features.8.weight,0.8441927446621463
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.10.weight,classifier.weight,0.9317377389834999
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.10.weight,features.0.weight,0.8999660669250792
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.10.weight,features.10.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.10.weight,features.12.weight,0.9223990380808624
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.10.weight,features.14.weight,0.9470301293766411
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.10.weight,features.16.weight,0.9378223320365857
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.10.weight,features.2.weight,0.917282449507131
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.10.weight,features.4.weight,0.936182094736628
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.10.weight,features.6.weight,0.8922421420650736
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.10.weight,features.8.weight,0.8368587549322795
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.12.weight,classifier.weight,0.8865929208471218
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.12.weight,features.0.weight,0.8606687533662941
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.12.weight,features.10.weight,0.9223990380808624
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.12.weight,features.12.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.12.weight,features.14.weight,0.8960385757168726
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.12.weight,features.16.weight,0.893592488930849
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.12.weight,features.2.weight,0.8778994813007233
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.12.weight,features.4.weight,0.8957476830003259
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.12.weight,features.6.weight,0.8525274094392532
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.12.weight,features.8.weight,0.8058052963714439
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.14.weight,classifier.weight,0.9726168161601215
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.14.weight,features.0.weight,0.8741962568653779
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.14.weight,features.10.weight,0.9470301293766411
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.14.weight,features.12.weight,0.8960385757168726
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.14.weight,features.14.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.14.weight,features.16.weight,0.9831997198079336
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.14.weight,features.2.weight,0.8825092824984568
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.14.weight,features.4.weight,0.902255695223802
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.14.weight,features.6.weight,0.8548572534883855
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.14.weight,features.8.weight,0.8090259507329192
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.16.weight,classifier.weight,0.9849063441452501
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.16.weight,features.0.weight,0.871186480368071
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.16.weight,features.10.weight,0.9378223320365857
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.16.weight,features.12.weight,0.893592488930849
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.16.weight,features.14.weight,0.9831997198079336
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.16.weight,features.16.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.16.weight,features.2.weight,0.8760031774853064
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.16.weight,features.4.weight,0.8957232542551226
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.16.weight,features.6.weight,0.8475809766651312
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.16.weight,features.8.weight,0.8040462841008013
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.2.weight,classifier.weight,0.8730803470535512
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.2.weight,features.0.weight,0.9245822542586146
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.2.weight,features.10.weight,0.917282449507131
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.2.weight,features.12.weight,0.8778994813007233
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.2.weight,features.14.weight,0.8825092824984568
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.2.weight,features.16.weight,0.8760031774853064
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.2.weight,features.2.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.2.weight,features.4.weight,0.9820184109285645
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.2.weight,features.6.weight,0.9665946023324087
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.2.weight,features.8.weight,0.9362314018181987
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.4.weight,classifier.weight,0.8916708878217187
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.4.weight,features.0.weight,0.9234076570137544
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.4.weight,features.10.weight,0.936182094736628
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.4.weight,features.12.weight,0.8957476830003259
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.4.weight,features.14.weight,0.902255695223802
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.4.weight,features.16.weight,0.8957232542551226
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.4.weight,features.2.weight,0.9820184109285645
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.4.weight,features.4.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.4.weight,features.6.weight,0.9652186838729648
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.4.weight,features.8.weight,0.9310453207686918
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.6.weight,classifier.weight,0.8432357885086961
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.6.weight,features.0.weight,0.8850107849738733
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.6.weight,features.10.weight,0.8922421420650736
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.6.weight,features.12.weight,0.8525274094392532
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.6.weight,features.14.weight,0.8548572534883855
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.6.weight,features.16.weight,0.8475809766651312
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.6.weight,features.2.weight,0.9665946023324087
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.6.weight,features.4.weight,0.9652186838729648
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.6.weight,features.6.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.6.weight,features.8.weight,0.9742803229163272
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.8.weight,classifier.weight,0.7992470800800338
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.8.weight,features.0.weight,0.8441927446621463
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.8.weight,features.10.weight,0.8368587549322795
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.8.weight,features.12.weight,0.8058052963714439
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.8.weight,features.14.weight,0.8090259507329192
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.8.weight,features.16.weight,0.8040462841008013
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.8.weight,features.2.weight,0.9362314018181987
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.8.weight,features.4.weight,0.9310453207686918
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.8.weight,features.6.weight,0.9742803229163272
1.2,1.0,alpha_1.2_g_1.0,1,dcor,features.8.weight,features.8.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,2,dcor,classifier.weight,classifier.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,2,dcor,classifier.weight,features.0.weight,0.8516432659688689
1.2,1.0,alpha_1.2_g_1.0,2,dcor,classifier.weight,features.10.weight,0.9116471130412518
1.2,1.0,alpha_1.2_g_1.0,2,dcor,classifier.weight,features.12.weight,0.8809212309405464
1.2,1.0,alpha_1.2_g_1.0,2,dcor,classifier.weight,features.14.weight,0.9671621617057842
1.2,1.0,alpha_1.2_g_1.0,2,dcor,classifier.weight,features.16.weight,0.9865919110632191
1.2,1.0,alpha_1.2_g_1.0,2,dcor,classifier.weight,features.2.weight,0.8404293109907629
1.2,1.0,alpha_1.2_g_1.0,2,dcor,classifier.weight,features.4.weight,0.8618400517029803
1.2,1.0,alpha_1.2_g_1.0,2,dcor,classifier.weight,features.6.weight,0.8132435108248904
1.2,1.0,alpha_1.2_g_1.0,2,dcor,classifier.weight,features.8.weight,0.78197451641538
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.0.weight,classifier.weight,0.8516432659688689
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.0.weight,features.0.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.0.weight,features.10.weight,0.91051225119327
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.0.weight,features.12.weight,0.874713006619333
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.0.weight,features.14.weight,0.8642135433523874
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.0.weight,features.16.weight,0.8592382562164758
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.0.weight,features.2.weight,0.9266164852705677
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.0.weight,features.4.weight,0.9288243644176535
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.0.weight,features.6.weight,0.8919562111160985
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.0.weight,features.8.weight,0.8586664621256243
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.10.weight,classifier.weight,0.9116471130412518
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.10.weight,features.0.weight,0.91051225119327
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.10.weight,features.10.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.10.weight,features.12.weight,0.9385158776464858
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.10.weight,features.14.weight,0.9357722354171073
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.10.weight,features.16.weight,0.9247323688301137
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.10.weight,features.2.weight,0.9197588555440322
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.10.weight,features.4.weight,0.9421943528186982
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.10.weight,features.6.weight,0.8962281181155511
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.10.weight,features.8.weight,0.8493291595618796
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.12.weight,classifier.weight,0.8809212309405464
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.12.weight,features.0.weight,0.874713006619333
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.12.weight,features.10.weight,0.9385158776464858
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.12.weight,features.12.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.12.weight,features.14.weight,0.9003224312299134
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.12.weight,features.16.weight,0.8945983938912972
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.12.weight,features.2.weight,0.8838301176285971
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.12.weight,features.4.weight,0.9048956366675711
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.12.weight,features.6.weight,0.8597518690429655
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.12.weight,features.8.weight,0.8205794071308133
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.14.weight,classifier.weight,0.9671621617057842
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.14.weight,features.0.weight,0.8642135433523874
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.14.weight,features.10.weight,0.9357722354171073
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.14.weight,features.12.weight,0.9003224312299134
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.14.weight,features.14.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.14.weight,features.16.weight,0.9867698185496054
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.14.weight,features.2.weight,0.8592094673210035
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.14.weight,features.4.weight,0.8822007056810544
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.14.weight,features.6.weight,0.8363359141869009
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.14.weight,features.8.weight,0.801950345212655
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.16.weight,classifier.weight,0.9865919110632191
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.16.weight,features.0.weight,0.8592382562164758
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.16.weight,features.10.weight,0.9247323688301137
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.16.weight,features.12.weight,0.8945983938912972
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.16.weight,features.14.weight,0.9867698185496054
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.16.weight,features.16.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.16.weight,features.2.weight,0.8504469695015939
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.16.weight,features.4.weight,0.8729736672769123
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.16.weight,features.6.weight,0.8258959381562646
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.16.weight,features.8.weight,0.7942135759365848
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.2.weight,classifier.weight,0.8404293109907629
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.2.weight,features.0.weight,0.9266164852705677
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.2.weight,features.10.weight,0.9197588555440322
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.2.weight,features.12.weight,0.8838301176285971
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.2.weight,features.14.weight,0.8592094673210035
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.2.weight,features.16.weight,0.8504469695015939
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.2.weight,features.2.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.2.weight,features.4.weight,0.9852020267067859
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.2.weight,features.6.weight,0.9743659952082471
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.2.weight,features.8.weight,0.9505949787561794
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.4.weight,classifier.weight,0.8618400517029803
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.4.weight,features.0.weight,0.9288243644176535
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.4.weight,features.10.weight,0.9421943528186982
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.4.weight,features.12.weight,0.9048956366675711
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.4.weight,features.14.weight,0.8822007056810544
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.4.weight,features.16.weight,0.8729736672769123
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.4.weight,features.2.weight,0.9852020267067859
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.4.weight,features.4.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.4.weight,features.6.weight,0.9721738127135569
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.4.weight,features.8.weight,0.9442601124120938
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.6.weight,classifier.weight,0.8132435108248904
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.6.weight,features.0.weight,0.8919562111160985
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.6.weight,features.10.weight,0.8962281181155511
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.6.weight,features.12.weight,0.8597518690429655
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.6.weight,features.14.weight,0.8363359141869009
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.6.weight,features.16.weight,0.8258959381562646
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.6.weight,features.2.weight,0.9743659952082471
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.6.weight,features.4.weight,0.9721738127135569
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.6.weight,features.6.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.6.weight,features.8.weight,0.9806487714060699
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.8.weight,classifier.weight,0.78197451641538
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.8.weight,features.0.weight,0.8586664621256243
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.8.weight,features.10.weight,0.8493291595618796
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.8.weight,features.12.weight,0.8205794071308133
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.8.weight,features.14.weight,0.801950345212655
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.8.weight,features.16.weight,0.7942135759365848
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.8.weight,features.2.weight,0.9505949787561794
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.8.weight,features.4.weight,0.9442601124120938
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.8.weight,features.6.weight,0.9806487714060699
1.2,1.0,alpha_1.2_g_1.0,2,dcor,features.8.weight,features.8.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,4,dcor,classifier.weight,classifier.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,4,dcor,classifier.weight,features.0.weight,0.8438596188420214
1.2,1.0,alpha_1.2_g_1.0,4,dcor,classifier.weight,features.10.weight,0.9058863440005611
1.2,1.0,alpha_1.2_g_1.0,4,dcor,classifier.weight,features.12.weight,0.8933149933734295
1.2,1.0,alpha_1.2_g_1.0,4,dcor,classifier.weight,features.14.weight,0.9631761805298283
1.2,1.0,alpha_1.2_g_1.0,4,dcor,classifier.weight,features.16.weight,0.9877366480006158
1.2,1.0,alpha_1.2_g_1.0,4,dcor,classifier.weight,features.2.weight,0.8142627245004596
1.2,1.0,alpha_1.2_g_1.0,4,dcor,classifier.weight,features.4.weight,0.8380284702690679
1.2,1.0,alpha_1.2_g_1.0,4,dcor,classifier.weight,features.6.weight,0.7910140718336927
1.2,1.0,alpha_1.2_g_1.0,4,dcor,classifier.weight,features.8.weight,0.7703736632504212
1.2,1.0,alpha_1.2_g_1.0,4,dcor,features.0.weight,classifier.weight,0.8438596188420214
1.2,1.0,alpha_1.2_g_1.0,4,dcor,features.0.weight,features.0.weight,1.0
1.2,1.0,alpha_1.2_g_1.0,4,dcor,features.0.weight,features.10.weight,0.9198274885185805
1.2,1.0,alpha_1.2_g_1.0,4,dcor,features.0.weight,features.12.weight,0.8913553908161124
1.2,1.0,alpha_1.2_g_1.0,4,dcor,features.0.weight,features.14.weight,0.8491430460841759
1.2,1.0,alpha_1.2_g_1.0,4,dcor,features.0.weight,features.16.weight,0.8478385430225781
1.2,1.0,alpha_1.2_g_1.0,4,dcor,features.0.weight,features.2.weight,0.9293951474218154
