displacement,effective_rank,ipr,participation_ratio,max_singular_val,hill_alpha,spectral_entropy,dominance_ratio,alpha,g,layer,run_name
0.029148638248443604,198.28392028808594,0.0038510477170348167,0.7194235324859619,4.476902961730957,11.17138385772705,6.162409782409668,0.0029902374371886253,2.0,2.25,features.2.weight,GeneralMLP_LR0.001_BS128_20260302_125951_s2
0.025990169495344162,198.11953735351562,0.0036143078468739986,0.7195996046066284,4.480594635009766,11.242103576660156,6.163196563720703,0.002991112880408764,2.0,2.25,features.4.weight,GeneralMLP_LR0.001_BS128_20260302_125951_s2
0.022670581936836243,203.01914978027344,0.0038528162986040115,0.7215484976768494,4.421043872833252,11.382761001586914,6.166261196136475,0.0029508029110729694,2.0,2.25,features.6.weight,GeneralMLP_LR0.001_BS128_20260302_125951_s2
0.019709398970007896,8.355456352233887,0.003595860907807946,0.9965142011642456,7.268967628479004,29.175029754638672,2.295614004135132,0.10959052294492722,2.0,2.25,classifier.weight,GeneralMLP_LR0.001_BS128_20260302_125951_s2
0.03431311249732971,198.33364868164062,0.003379032015800476,0.7201493382453918,4.475260257720947,11.026656150817871,6.163938522338867,0.0029883538372814655,2.0,2.25,features.0.weight,GeneralMLP_LR0.001_BS128_20260302_122702_s0
0.02968660742044449,196.8914337158203,0.003491052193567157,0.7200417518615723,4.488830089569092,11.29980754852295,6.163763999938965,0.002999505028128624,2.0,2.25,features.2.weight,GeneralMLP_LR0.001_BS128_20260302_122702_s0
0.026354307308793068,198.92063903808594,0.003867426421493292,0.720018208026886,4.474506855010986,11.056236267089844,6.1642656326293945,0.0029842176008969545,2.0,2.25,features.4.weight,GeneralMLP_LR0.001_BS128_20260302_122702_s0
0.023190947249531746,198.21043395996094,0.0037840274162590504,0.7194141745567322,4.478125095367432,11.161399841308594,6.162384510040283,0.002990813460201025,2.0,2.25,features.6.weight,GeneralMLP_LR0.001_BS128_20260302_122702_s0
0.019665615633130074,8.565446853637695,0.0037653117906302214,0.9974344968795776,7.285905361175537,37.639244079589844,2.297471761703491,0.1081889420747757,2.0,2.25,classifier.weight,GeneralMLP_LR0.001_BS128_20260302_122702_s0
0.004389400593936443,1.2439838647842407,0.9992740750312805,0.02801121398806572,780.7921752929688,1.095761775970459,1.0237715244293213,0.19132360816001892,1.2,3.0,features.0.weight,GeneralMLP_LR0.001_BS128_20260228_182545_s4
0.00569751625880599,3.157860517501831,0.995347797870636,0.09389393031597137,233.86819458007812,1.2113641500473022,2.8044233322143555,0.0655883327126503,1.2,3.0,features.2.weight,GeneralMLP_LR0.001_BS128_20260228_182545_s4
0.0033186913933604956,1.0939629077911377,0.9999825954437256,0.024811144918203354,778.4931640625,1.3034372329711914,0.6094387769699097,0.2167789787054062,1.2,3.0,features.4.weight,GeneralMLP_LR0.001_BS128_20260228_182545_s4
0.0022238942328840494,1.2124184370040894,1.0,0.004063790198415518,8938.5439453125,1.052582025527954,0.5587499737739563,0.5088032484054565,1.2,3.0,features.6.weight,GeneralMLP_LR0.001_BS128_20260228_182545_s4
0.02867758274078369,1.0062978267669678,0.9945842623710632,0.1408771425485611,654.1868896484375,0.6916956305503845,0.04693255573511124,0.8398785591125488,1.2,3.0,classifier.weight,GeneralMLP_LR0.001_BS128_20260228_182545_s4
0.011035224422812462,2.664689064025879,0.9996200203895569,0.14786946773529053,158.32403564453125,1.36861252784729,3.173947811126709,0.056895673274993896,1.2,3.0,features.0.weight,GeneralMLP_LR0.001_BS128_20260228_151334_s1
0.0046640257351100445,1.7682416439056396,0.9998931884765625,0.08580523729324341,299.765625,1.386182188987732,2.1921987533569336,0.0916883647441864,1.2,3.0,features.2.weight,GeneralMLP_LR0.001_BS128_20260228_151334_s1
0.0022596099879592657,1.6807600259780884,0.9999945163726807,0.029674027115106583,663.6802368164062,1.224247694015503,1.436723232269287,0.15991929173469543,1.2,3.0,features.4.weight,GeneralMLP_LR0.001_BS128_20260228_151334_s1
0.0020470900926738977,1.2439719438552856,0.9992738366127014,0.027993112802505493,780.7921752929688,1.0956096649169922,1.0236743688583374,0.191386416554451,1.2,3.0,features.6.weight,GeneralMLP_LR0.001_BS128_20260228_151334_s1
0.004038477782160044,1.1568968296051025,0.9822900295257568,0.35022515058517456,116.04814910888672,1.1651774644851685,0.6154332756996155,0.49679699540138245,1.2,3.0,classifier.weight,GeneralMLP_LR0.001_BS128_20260228_151334_s1
0.0025227449368685484,1.6807605028152466,0.9999945163726807,0.029674788936972618,663.6802368164062,1.2242964506149292,1.4367269277572632,0.1599171757698059,1.2,3.0,features.0.weight,GeneralMLP_LR0.001_BS128_20260228_172733_s3
0.0019407020881772041,1.2439720630645752,0.9992740750312805,0.02799326367676258,780.7919921875,1.0957834720611572,1.0236756801605225,0.191385880112648,1.2,3.0,features.2.weight,GeneralMLP_LR0.001_BS128_20260228_172733_s3
0.0035545662976801395,3.1578452587127686,0.995347797870636,0.09388691931962967,233.8679656982422,1.211172103881836,2.804385185241699,0.06559095531702042,1.2,3.0,features.4.weight,GeneralMLP_LR0.001_BS128_20260228_172733_s3
0.0025039268657565117,1.0939589738845825,0.9999825954437256,0.024806266650557518,778.4932861328125,1.3037384748458862,0.6094069480895996,0.21680070459842682,1.2,3.0,features.6.weight,GeneralMLP_LR0.001_BS128_20260228_172733_s3
0.007354049943387508,3.0745773315429688,0.5359078049659729,0.75390625,31.5969295501709,3.177946090698242,1.8282523155212402,0.2077057659626007,1.2,3.0,classifier.weight,GeneralMLP_LR0.001_BS128_20260228_172733_s3
0.006113136187195778,2.9179649353027344,0.9998395442962646,0.09248333424329758,205.4088897705078,1.5648581981658936,2.40305757522583,0.0687495693564415,1.2,3.0,features.0.weight,GeneralMLP_LR0.001_BS128_20260228_135846_s0
0.005664358381181955,2.664522647857666,0.9996200203895569,0.14776143431663513,158.32395935058594,1.3680907487869263,3.1735808849334717,0.056918252259492874,1.2,3.0,features.2.weight,GeneralMLP_LR0.001_BS128_20260228_135846_s0
0.0034905585926026106,1.7682299613952637,0.9998931884765625,0.08579134196043015,299.76544189453125,1.3861849308013916,2.1921443939208984,0.09169606864452362,1.2,3.0,features.4.weight,GeneralMLP_LR0.001_BS128_20260228_135846_s0
0.0019556463230401278,1.680759072303772,0.9999945163726807,0.029671717435121536,663.6800537109375,1.2242995500564575,1.436715006828308,0.15992555022239685,1.2,3.0,features.6.weight,GeneralMLP_LR0.001_BS128_20260228_135846_s0
0.00760262506082654,4.357154369354248,0.5048572421073914,0.8680744171142578,21.640405654907227,2.8687751293182373,2.0366179943084717,0.1625998318195343,1.2,3.0,classifier.weight,GeneralMLP_LR0.001_BS128_20260228_135846_s0
0.005149336531758308,1.7682403326034546,0.9998931884765625,0.08580067753791809,299.7654113769531,1.3866664171218872,2.1921863555908203,0.09169084578752518,1.2,3.0,features.0.weight,GeneralMLP_LR0.001_BS128_20260228_161117_s2
